success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.2795553769391663,Unknown,True,False,38,21,0,0,0.0,0.0,0.37274050258555513,1239.5
True,0.0,11.8,0.0,Center,0.47441973673725846,Unknown,True,False,132,33,0,0,0.0,0.0,0.6325596489830113,1568.5
True,0.0,11.8,0.0,Center,0.34842566284610654,Unknown,True,False,241,239,0,0,0.0,0.0,0.4645675504614754,742.5
True,4.720000000000001,11.8,0.4,Up-Left,0.8104060739027615,Slightly Dilated,True,True,111,116,118,122,0.18439088914585774,0.6312182217082845,0.5167842566848939,1339.5
True,0.0,11.8,0.0,Center,0.32762403997196404,Unknown,True,False,7,129,0,0,0.0,0.0,0.43683205329595204,1468.5
True,0.0,11.8,0.0,Center,0.30877772458860475,Unknown,True,False,236,234,0,0,0.0,0.0,0.4117036327848063,642.5
True,0.0,11.8,0.0,Center,0.26280849391465977,Unknown,True,False,44,234,0,0,0.0,0.0,0.3504113252195463,113.5
True,0.0,11.8,0.0,Center,0.47774005730738134,Unknown,True,False,127,125,0,0,0.0,0.0,0.6369867430765085,1697.0
True,0.0,11.8,0.0,Center,0.4165199712661887,Unknown,True,False,171,124,0,0,0.0,0.0,0.5553599616882516,1420.0
True,0.0,11.8,0.0,Center,0.2673720969035849,Unknown,True,False,235,220,0,0,0.0,0.0,0.35649612920477985,1371.0
True,0.0,11.8,0.0,Center,0.4076302605165719,Unknown,True,False,28,11,0,0,0.0,0.0,0.5435070140220959,957.5
True,0.0,11.8,0.0,Center,0.4739592579063385,Unknown,True,False,42,23,0,0,0.0,0.0,0.6319456772084514,1797.0
True,0.0,11.8,0.0,Center,0.34184221579568497,Unknown,True,False,39,27,0,0,0.0,0.0,0.45578962106091325,857.5
True,0.0,11.8,0.0,Center,0.34342139589342974,Unknown,True,False,11,147,0,0,0.0,0.0,0.457895194524573,1520.0
True,0.0,11.8,0.0,Center,0.32139288673271144,Unknown,True,False,41,14,0,0,0.0,0.0,0.42852384897694856,1271.0
True,0.0,11.8,0.0,Center,0.23357191102163122,Unknown,True,False,6,221,0,0,0.0,0.0,0.31142921469550827,588.5
True,0.0,11.8,0.0,Center,0.3300384115559923,Unknown,True,False,163,129,0,0,0.0,0.0,0.4400512154079897,862.0
True,0.0,11.8,0.0,Center,0.36787575864806865,Unknown,True,False,37,14,0,0,0.0,0.0,0.4905010115307582,1244.5
True,0.0,11.8,0.0,Center,0.2787405302768852,Unknown,True,False,4,222,0,0,0.0,0.0,0.3716540403691803,1515.5
