success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.3323324269371742,Unknown,True,False,77,94,0,0,0.0,0.0,0.4431099025828989,605.5
True,0.0,11.8,0.0,Center,0.3384091365318429,Unknown,True,False,2,97,0,0,0.0,0.0,0.45121218204245717,154.5
True,0.0,11.8,0.0,Center,0.36255456057420765,Unknown,True,False,130,97,0,0,0.0,0.0,0.4834060807656102,1698.5
True,0.0,11.8,0.0,Center,0.2633222573105365,Unknown,True,False,76,133,0,0,0.0,0.0,0.35109634308071536,958.0
True,0.0,11.8,0.0,Center,0.2418658038675194,Unknown,True,False,1,120,0,0,0.0,0.0,0.3224877384900259,705.5
True,0.0,11.8,0.0,Center,0.47310460503140095,Unknown,True,False,40,20,0,0,0.0,0.0,0.630806140041868,82.0
True,0.0,11.8,0.0,Center,0.24369479540518368,Unknown,True,False,18,211,0,0,0.0,0.0,0.32492639387357825,858.0
True,0.0,11.8,0.0,Center,0.275021882326242,Unknown,True,False,18,96,0,0,0.0,0.0,0.366695843101656,1567.0
True,0.0,11.8,0.0,Center,0.3879264727984275,Unknown,True,False,20,67,0,0,0.0,0.0,0.51723529706457,1236.0
True,0.0,11.8,0.0,Center,0.2520272373826903,Unknown,True,False,190,191,0,0,0.0,0.0,0.3360363165102537,810.5
True,0.0,11.8,0.0,Center,0.39913796207589125,Unknown,True,False,18,100,0,0,0.0,0.0,0.5321839494345216,1081.0
True,0.0,11.8,0.0,Center,0.26442099978379857,Unknown,True,False,202,119,0,0,0.0,0.0,0.35256133304506476,910.5
True,0.0,11.8,0.0,Center,0.2835172022968611,Unknown,True,False,18,96,0,0,0.0,0.0,0.3780229363958148,1467.0
True,0.0,11.8,0.0,Center,0.35100900628875253,Unknown,True,False,148,80,0,0,0.0,0.0,0.46801200838500334,1336.0
True,0.0,11.8,0.0,Center,0.435000431847124,Unknown,True,False,12,125,0,0,0.0,0.0,0.5800005757961654,1181.0
True,0.0,11.8,0.0,Center,0.25189671787305323,Unknown,True,False,32,28,0,0,0.0,0.0,0.3358622904974043,961.5
True,0.0,11.8,0.0,Center,0.4479002364149419,Unknown,True,False,32,37,0,0,0.0,0.0,0.5972003152199226,1347.0
True,0.0,11.8,0.0,Center,0.33799904935967445,Unknown,True,False,12,105,0,0,0.0,0.0,0.4506653991462326,1416.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,243,210,0,0,0.0,0.0,0.6793556210353404,1247.0
True,0.0,11.8,0.0,Center,0.2502751440473288,Unknown,True,False,147,120,0,0,0.0,0.0,0.3337001920631051,1516.0
True,0.0,11.8,0.0,Center,0.23761484999790533,Unknown,True,False,18,213,0,0,0.0,0.0,0.3168197999972071,861.5
True,0.0,11.8,0.0,Center,0.40278885014426474,Unknown,True,False,2,124,0,0,0.0,0.0,0.537051800192353,774.5
True,0.0,11.8,0.0,Center,0.3612169532454441,Unknown,True,False,19,242,0,0,0.0,0.0,0.4816226043272588,292.5
True,0.0,11.8,0.0,Center,0.3795655647239954,Unknown,True,False,19,209,0,0,0.0,0.0,0.5060874196319939,829.0
True,0.0,11.8,0.0,Center,0.31797944797434147,Unknown,True,False,32,29,0,0,0.0,0.0,0.42397259729912196,125.5
True,0.0,11.8,0.0,Center,0.2637422497021419,Unknown,True,False,21,59,0,0,0.0,0.0,0.3516563329361892,674.5
True,0.0,11.8,0.0,Center,0.2823158019809332,Unknown,True,False,24,81,0,0,0.0,0.0,0.37642106930791097,392.5
True,0.0,11.8,0.0,Center,0.377572277434589,Unknown,True,False,105,135,0,0,0.0,0.0,0.5034297032461187,929.0
True,0.0,11.8,0.0,Center,0.2841422460178001,Unknown,True,False,12,107,0,0,0.0,0.0,0.3788563280237334,641.0
True,0.0,11.8,0.0,Center,0.39677279463202203,Unknown,True,False,5,140,0,0,0.0,0.0,0.529030392842696,110.0
True,0.0,11.8,0.0,Center,0.3420740101652544,Unknown,True,False,145,89,0,0,0.0,0.0,0.45609868022033917,741.0
True,0.0,11.8,0.0,Center,0.35634431274513123,Unknown,True,False,21,208,0,0,0.0,0.0,0.4751257503268417,709.5
True,0.0,11.8,0.0,Center,0.32003421480597705,Unknown,True,False,157,97,0,0,0.0,0.0,0.42671228640796943,1523.5
True,0.0,11.8,0.0,Center,0.3354267544724071,Unknown,True,False,243,210,0,0,0.0,0.0,0.4472356726298761,1272.5
True,0.0,11.8,0.0,Center,0.26049129659643266,Unknown,True,False,221,181,0,0,0.0,0.0,0.3473217287952436,854.0
True,0.0,11.8,0.0,Center,0.31387207313452864,Unknown,True,False,15,80,0,0,0.0,0.0,0.41849609751270483,158.5
True,0.0,11.8,0.0,Center,0.35201087246505985,Unknown,True,False,134,120,0,0,0.0,0.0,0.4693478299534131,609.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,50,19,0,0,0.0,0.0,0.6974940087671015,1694.5
True,0.0,11.8,0.0,Center,0.26147782017459426,Unknown,True,False,234,12,0,0,0.0,0.0,0.34863709356612566,954.0
True,0.0,11.8,0.0,Center,0.3268495608923654,Unknown,True,False,12,106,0,0,0.0,0.0,0.43579941452315385,1423.5
True,0.0,11.8,0.0,Center,0.31921008334496126,Unknown,True,False,26,37,0,0,0.0,0.0,0.4256134444599483,1372.5
True,0.0,11.8,0.0,Center,0.36597196403898546,Unknown,True,False,147,109,0,0,0.0,0.0,0.48796261871864727,1540.5
True,0.0,11.8,0.0,Center,0.2363530498501871,Unknown,True,False,106,126,0,0,0.0,0.0,0.31513739980024946,1211.5
True,0.0,11.8,0.0,Center,0.40189295296991623,Unknown,True,False,24,215,0,0,0.0,0.0,0.535857270626555,837.0
True,0.0,11.8,0.0,Center,0.2654192366094266,Unknown,True,False,10,245,0,0,0.0,0.0,0.3538923154792355,937.0
True,0.0,11.8,0.0,Center,0.4834165594377867,Unknown,True,False,37,30,0,0,0.0,0.0,0.6445554125837156,1440.5
True,0.0,11.8,0.0,Center,0.2722437720713833,Unknown,True,False,29,84,0,0,0.0,0.0,0.3629916960951777,1311.5
True,0.0,11.8,0.0,Center,0.2604851660690014,Unknown,True,False,129,122,0,0,0.0,0.0,0.34731355475866854,622.0
True,0.0,11.8,0.0,Center,0.2948701761762538,Unknown,True,False,21,88,0,0,0.0,0.0,0.39316023490167173,173.0
True,0.0,11.8,0.0,Center,0.22515977308591473,Unknown,True,False,25,102,0,0,0.0,0.0,0.30021303078121964,495.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,30,37,0,0,0.0,0.0,0.6721353936564854,1359.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,131,118,0,0,0.0,0.0,0.6740517420325721,1408.0
True,0.0,11.8,0.0,Center,0.23491704468130453,Unknown,True,False,156,108,0,0,0.0,0.0,0.31322272624173936,722.0
True,6.619512195121952,11.8,0.5609756097560976,Up-Right,0.643829368865612,Mydriasis,True,True,141,90,130,104,0.4342559467015819,0.13148810659683619,0.5019550133921175,1259.0
True,0.0,11.8,0.0,Center,0.35563377813466707,Unknown,True,False,127,97,0,0,0.0,0.0,0.4741783708462228,1508.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,47,21,0,0,0.0,0.0,0.6763056430144316,595.0
True,0.0,11.8,0.0,Center,0.26133313940666064,Unknown,True,False,106,236,0,0,0.0,0.0,0.34844418587554754,90.0
True,0.0,11.8,0.0,Center,0.45260909662186655,Unknown,True,False,24,16,0,0,0.0,0.0,0.6034787954958221,717.5
True,0.0,11.8,0.0,Center,0.3517569897030223,Unknown,True,False,17,27,0,0,0.0,0.0,0.46900931960402975,146.5
True,0.0,11.8,0.0,Center,0.2644810370652038,Unknown,True,False,24,91,0,0,0.0,0.0,0.35264138275360507,617.5
True,0.0,11.8,0.0,Center,0.38802031035519235,Unknown,True,False,119,130,0,0,0.0,0.0,0.5173604138069231,1193.0
True,0.0,11.8,0.0,Center,0.3589187417607269,Unknown,True,False,6,100,0,0,0.0,0.0,0.47855832234763584,902.5
True,0.0,11.8,0.0,Center,0.3452387448506405,Unknown,True,False,246,36,0,0,0.0,0.0,0.46031832646752063,1324.0
True,0.0,11.8,0.0,Center,0.4020137391912632,Unknown,True,False,26,96,0,0,0.0,0.0,0.5360183189216843,1475.0
True,0.0,11.8,0.0,Center,0.351315668384885,Unknown,True,False,247,46,0,0,0.0,0.0,0.46842089117984664,1093.0
True,0.0,11.8,0.0,Center,0.24871657817194426,Unknown,True,False,244,210,0,0,0.0,0.0,0.33162210422925903,1224.0
True,0.0,11.8,0.0,Center,0.44283380499229713,Unknown,True,False,132,104,0,0,0.0,0.0,0.5904450733230628,1575.0
True,0.0,11.8,0.0,Center,0.24935875843588018,Unknown,True,False,12,89,0,0,0.0,0.0,0.3324783445811736,802.5
True,0.0,11.8,0.0,Center,0.24851376000410447,Unknown,True,False,17,60,0,0,0.0,0.0,0.3313516800054726,1239.5
