timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-12 10:32:32,68.85714285714286,357.93333333333334,323.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:33,69.14285714285714,357.0,323.38709677419354,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:34,69.42857142857143,355.86206896551727,324.9655172413793,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:35,69.71428571428571,355.7741935483871,325.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:36,70.0,357.0689655172414,325.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:37,70.0,356.7096774193548,325.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:38,70.0,355.58620689655174,325.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:39,70.0,356.0,325.48387096774195,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:40,70.0,355.48275862068965,325.3793103448276,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:41,70.0,356.51612903225805,323.1935483870968,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:42,70.0,358.17241379310343,319.0344827586207,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:43,70.0,358.1,319.6666666666667,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:44,70.0,358.0,320.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:45,70.0,357.96774193548384,320.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:46,70.0,357.4482758620689,320.55172413793105,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:47,70.0,357.48387096774195,320.93548387096774,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:48,70.0,358.7241379310345,321.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:49,70.0,357.9032258064516,321.93548387096774,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:50,70.0,358.1034482758621,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:51,70.0,358.06666666666666,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:52,69.75,357.26666666666665,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:53,69.5,356.4516129032258,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:54,69.25,355.8965517241379,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:55,69.0,356.35483870967744,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:56,69.0,356.6,322.06666666666666,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:57,69.0,356.2333333333333,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:58,69.0,356.2333333333333,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:32:59,69.11111111111111,356.48275862068965,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
