success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.3655333709829163,Unknown,True,False,227,5,0,0,0.0,0.0,0.48737782797722173,0.0
True,0.0,11.8,0.0,Center,0.2883279469602674,Unknown,True,False,7,127,0,0,0.0,0.0,0.38443726261368993,0.5
True,0.0,11.8,0.0,Center,0.22631240299088515,Unknown,True,False,170,44,0,0,0.0,0.0,0.30174987065451353,1.0
True,0.0,11.8,0.0,Center,0.3133929041459578,Unknown,True,False,5,121,0,0,0.0,0.0,0.4178572055279437,1.5
True,0.0,11.8,0.0,Center,0.4509497443623345,Unknown,True,False,161,123,0,0,0.0,0.0,0.601266325816446,10.0
True,0.0,11.8,0.0,Center,0.3804857493526339,Unknown,True,False,230,239,0,0,0.0,0.0,0.5073143324701785,10.5
True,0.0,11.8,0.0,Center,0.3656640119185473,Unknown,True,False,224,233,0,0,0.0,0.0,0.4875520158913964,100.0
True,0.0,11.8,0.0,Center,0.2843312637131561,Unknown,True,False,8,124,0,0,0.0,0.0,0.3791083516175415,100.5
True,0.0,11.8,0.0,Center,0.4444319676509352,Unknown,True,False,18,198,0,0,0.0,0.0,0.5925759568679135,101.0
True,0.0,11.8,0.0,Center,0.33769852471927486,Unknown,True,False,225,231,0,0,0.0,0.0,0.4502646996256998,101.5
True,0.0,11.8,0.0,Center,0.2905285682159519,Unknown,True,False,78,235,0,0,0.0,0.0,0.38737142428793586,102.0
True,0.0,11.8,0.0,Center,0.33957302496100294,Unknown,True,False,226,232,0,0,0.0,0.0,0.4527640332813373,102.5
True,0.0,11.8,0.0,Center,0.2347914015262878,Unknown,True,False,69,234,0,0,0.0,0.0,0.3130552020350504,103.0
True,0.0,11.8,0.0,Center,0.3755381453405433,Unknown,True,False,18,200,0,0,0.0,0.0,0.5007175271207244,103.5
True,0.0,11.8,0.0,Center,0.28606943133360535,Unknown,True,False,225,229,0,0,0.0,0.0,0.3814259084448071,104.0
True,0.0,11.8,0.0,Center,0.24507573386053733,Unknown,True,False,225,229,0,0,0.0,0.0,0.3267676451473831,104.5
True,0.0,11.8,0.0,Center,0.25668674516397816,Unknown,True,False,226,236,0,0,0.0,0.0,0.3422489935519709,105.0
True,0.0,11.8,0.0,Center,0.28899018838246815,Unknown,True,False,10,124,0,0,0.0,0.0,0.38532025117662416,105.5
True,0.0,11.8,0.0,Center,0.3307147047776334,Unknown,True,False,20,198,0,0,0.0,0.0,0.4409529397035112,106.0
True,0.0,11.8,0.0,Center,0.3086639307312451,Unknown,True,False,226,230,0,0,0.0,0.0,0.4115519076416601,106.5
True,0.0,11.8,0.0,Center,0.2824311153957839,Unknown,True,False,221,230,0,0,0.0,0.0,0.37657482052771185,107.0
True,0.0,11.8,0.0,Center,0.3385832011587837,Unknown,True,False,225,230,0,0,0.0,0.0,0.45144426821171163,107.5
True,0.0,11.8,0.0,Center,0.34692709692224766,Unknown,True,False,226,231,0,0,0.0,0.0,0.4625694625629969,108.0
True,0.0,11.8,0.0,Center,0.2939911867722249,Unknown,True,False,226,230,0,0,0.0,0.0,0.39198824902963325,108.5
True,0.0,11.8,0.0,Center,0.33300240229728545,Unknown,True,False,225,231,0,0,0.0,0.0,0.44400320306304725,109.0
True,0.0,11.8,0.0,Center,0.40945106111750695,Unknown,True,False,19,197,0,0,0.0,0.0,0.545934748156676,109.5
True,0.0,11.8,0.0,Center,0.39458503473090667,Unknown,True,False,229,240,0,0,0.0,0.0,0.5261133796412089,11.0
True,0.0,11.8,0.0,Center,0.3721474163851883,Unknown,True,False,78,239,0,0,0.0,0.0,0.496196555180251,11.5
True,0.0,11.8,0.0,Center,0.473478769939582,Unknown,True,False,17,197,0,0,0.0,0.0,0.6313050265861093,110.0
True,0.0,11.8,0.0,Center,0.34853945434530853,Unknown,True,False,224,231,0,0,0.0,0.0,0.46471927246041134,110.5
True,0.0,11.8,0.0,Center,0.30669071832685013,Unknown,True,False,18,230,0,0,0.0,0.0,0.4089209577691335,111.0
True,0.0,11.8,0.0,Center,0.34975699457497705,Unknown,True,False,224,231,0,0,0.0,0.0,0.4663426594333027,111.5
True,0.0,11.8,0.0,Center,0.334387133170662,Unknown,True,False,225,231,0,0,0.0,0.0,0.445849510894216,112.0
True,0.0,11.8,0.0,Center,0.3747520192874747,Unknown,True,False,224,230,0,0,0.0,0.0,0.49966935904996623,112.5
True,0.0,11.8,0.0,Center,0.3086100482969051,Unknown,True,False,9,123,0,0,0.0,0.0,0.4114800643958734,113.0
True,0.0,11.8,0.0,Center,0.33041596664229234,Unknown,True,False,78,236,0,0,0.0,0.0,0.4405546221897231,113.5
True,0.0,11.8,0.0,Center,0.32299211546955026,Unknown,True,False,225,233,0,0,0.0,0.0,0.4306561539594003,114.0
True,0.0,11.8,0.0,Center,0.3332921656466011,Unknown,True,False,227,229,0,0,0.0,0.0,0.4443895541954681,114.5
True,0.0,11.8,0.0,Center,0.4540810148428494,Unknown,True,False,17,198,0,0,0.0,0.0,0.6054413531237992,115.0
