success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.39955448299660057,Unknown,True,False,247,87,0,0,0.0,0.0,0.5327393106621341,1018.0
True,0.0,11.8,0.0,Center,0.3895278963547438,Unknown,True,False,244,87,0,0,0.0,0.0,0.5193705284729917,1018.5
True,0.0,11.8,0.0,Center,0.38004066402014014,Unknown,True,False,245,87,0,0,0.0,0.0,0.5067208853601869,1019.0
True,0.0,11.8,0.0,Center,0.42718855214848317,Unknown,True,False,245,88,0,0,0.0,0.0,0.5695847361979776,1019.5
True,0.0,11.8,0.0,Center,0.31197275634266963,Unknown,True,False,242,116,0,0,0.0,0.0,0.41596367512355953,102.0
True,0.0,11.8,0.0,Center,0.23342550547284074,Unknown,True,False,93,205,0,0,0.0,0.0,0.311234007297121,102.5
True,0.0,11.8,0.0,Center,0.43131490622261315,Unknown,True,False,245,88,0,0,0.0,0.0,0.5750865416301508,1020.0
True,0.0,11.8,0.0,Center,0.2547111751882023,Unknown,True,False,62,156,0,0,0.0,0.0,0.3396149002509364,1020.5
True,0.0,11.8,0.0,Center,0.41550670356142966,Unknown,True,False,246,86,0,0,0.0,0.0,0.5540089380819062,1021.0
True,0.0,11.8,0.0,Center,0.32942786888959485,Unknown,True,False,8,125,0,0,0.0,0.0,0.43923715851945977,1021.5
True,0.0,11.8,0.0,Center,0.4396494959866053,Unknown,True,False,247,87,0,0,0.0,0.0,0.5861993279821404,1022.0
True,0.0,11.8,0.0,Center,0.41265797445032076,Unknown,True,False,246,87,0,0,0.0,0.0,0.5502106326004277,1022.5
True,0.0,11.8,0.0,Center,0.41010101006254385,Unknown,True,False,246,86,0,0,0.0,0.0,0.5468013467500584,1023.0
True,0.0,11.8,0.0,Center,0.23626383318474364,Unknown,True,False,8,98,0,0,0.0,0.0,0.31501844424632486,1023.5
True,0.0,11.8,0.0,Center,0.31833238209586623,Unknown,True,False,9,125,0,0,0.0,0.0,0.4244431761278217,1024.0
True,0.0,11.8,0.0,Center,0.3726142209944532,Unknown,True,False,7,125,0,0,0.0,0.0,0.49681896132593756,1024.5
True,0.0,11.8,0.0,Center,0.23982072879741345,Unknown,True,False,7,127,0,0,0.0,0.0,0.3197609717298846,1025.0
True,0.0,11.8,0.0,Center,0.2923255131741988,Unknown,True,False,7,100,0,0,0.0,0.0,0.3897673508989317,1025.5
True,0.0,11.8,0.0,Center,0.27093707489842245,Unknown,True,False,10,127,0,0,0.0,0.0,0.3612494331978966,1026.0
True,0.0,11.8,0.0,Center,0.2376804011644319,Unknown,True,False,8,124,0,0,0.0,0.0,0.31690720155257585,1026.5
True,0.0,11.8,0.0,Center,0.45281986527739215,Unknown,True,False,246,85,0,0,0.0,0.0,0.6037598203698562,1027.0
True,0.0,11.8,0.0,Center,0.26072309006965,Unknown,True,False,240,110,0,0,0.0,0.0,0.3476307867595333,1027.5
True,0.0,11.8,0.0,Center,0.37891020985721424,Unknown,True,False,247,86,0,0,0.0,0.0,0.5052136131429523,1028.0
