timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant,centered_x,centered_y
2025-06-12 09:28:22,76.83333333333333,352.7333333333333,312.46666666666664,1.5401021080368908,11.8,0.1305171277997365,documentary,aimen,5.473796003065445,-7.511382238320209
2025-06-12 09:28:23,76.0,334.4,311.06666666666666,1.5235836627140975,11.8,0.1291172595520421,documentary,aimen,-12.85953733026787,-8.911382238320186
2025-06-12 09:28:24,76.0,343.43333333333334,313.56666666666666,1.5070652173913044,11.8,0.1277173913043478,documentary,aimen,-3.8262039969345096,-6.411382238320186
2025-06-12 09:28:25,76.0,344.26666666666665,314.6333333333333,1.4905467720685115,11.8,0.1263175230566535,documentary,aimen,-2.9928706636011952,-5.3447155716535235
2025-06-12 09:28:26,77.0,345.03333333333336,316.3,1.4740283267457182,11.8,0.1249176548089591,documentary,aimen,-2.226203996934487,-3.678048904986838
2025-06-12 09:28:27,78.0,344.4482758620689,317.0,1.457509881422925,11.8,0.1235177865612648,documentary,aimen,-2.81126146819895,-2.9780489049868493
2025-06-12 09:28:28,79.0,344.3225806451613,317.8709677419355,1.440991436100132,11.8,0.1221179183135705,documentary,aimen,-2.9369566851065656,-2.1070811630513617
2025-06-12 09:28:29,80.0,344.8666666666667,318.8,1.4244729907773388,11.8,0.1207180500658761,documentary,aimen,-2.3928706636011725,-1.178048904986838
2025-06-12 09:28:30,81.0,345.03333333333336,317.6333333333333,1.4079545454545457,11.8,0.1193181818181818,documentary,aimen,-2.226203996934487,-2.3447155716535235
2025-06-12 09:28:31,81.44444444444444,344.3793103448276,317.9310344827586,1.3914361001317523,11.8,0.1179183135704874,documentary,aimen,-2.880226985440231,-2.0470144222282443
2025-06-12 09:28:32,81.88888888888889,346.93548387096774,323.7741935483871,1.3749176548089594,11.8,0.1165184453227931,documentary,aimen,-0.324053459300103,3.7961446434002255
2025-06-12 09:28:33,82.33333333333333,350.6,335.03333333333336,1.358399209486166,11.8,0.1151185770750988,documentary,aimen,3.340462669732176,15.05528442834651
2025-06-12 09:28:34,82.77777777777777,349.6666666666667,337.9,1.341880764163373,11.8,0.1137187088274044,documentary,aimen,2.407129336398839,17.921951095013128
2025-06-12 09:28:35,83.22222222222223,351.7333333333333,339.56666666666666,1.32536231884058,11.8,0.1123188405797101,documentary,aimen,4.473796003065445,19.588617761679814
2025-06-12 09:28:36,83.66666666666667,348.6666666666667,330.26666666666665,1.3088438735177867,11.8,0.1109189723320158,documentary,aimen,1.4071293363988389,10.288617761679802
2025-06-12 09:28:37,84.11111111111111,348.7333333333333,328.96666666666664,1.2923254281949936,11.8,0.1095191040843214,documentary,aimen,1.473796003065445,8.98861776167979
2025-06-12 09:28:38,84.55555555555556,352.46666666666664,337.6333333333333,1.2758069828722003,11.8,0.1081192358366271,documentary,aimen,5.207129336398793,17.655284428346476
2025-06-12 09:28:39,85.0,350.2068965517241,331.1034482758621,1.2592885375494074,11.8,0.1067193675889328,documentary,aimen,2.9473592214562814,11.125399370875243
