timestamp,active_energy_burned,basal_energy_burned,heart_rate,physical_effort,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,overall_confidence,pupil_circularity,gaze_direction,pupil_detected,iris_detected,genre
2025-06-05 16:25:55,,,62.0,,409.2068965517241,194.0,0.0,11.8,0.0,0.4636638988902782,0.6494688176944736,Center,True,False,comedy
2025-06-05 16:25:56,0.077,0.066,,,413.43333333333334,194.8,0.0,11.8,0.0,0.4646527054974853,0.6195369406633138,Center,True,False,comedy
2025-06-05 16:25:59,0.077,0.066,60.0,,397.3333333333333,191.0,0.0,11.8,0.0,0.2530739031663793,0.3374318708885057,Center,True,False,comedy
2025-06-05 16:26:01,0.077,0.066,,,397.1666666666667,190.6,0.0,11.8,0.0,0.2726625995052197,0.3635501326736262,Center,True,False,comedy
2025-06-05 16:26:04,0.077,0.066,,,391.0,189.33333333333337,2.6029411764705888,11.8,0.2205882352941176,0.4138486189914516,0.3928420856070305,Up-Right,True,True,comedy
2025-06-05 16:26:05,,,60.0,,391.4,192.26666666666668,0.0,11.8,0.0,0.2994665066275108,0.3992886755033478,Center,True,False,comedy
2025-06-05 16:26:07,0.077,0.066,,,401.35483870967744,190.6451612903226,0.0,11.8,0.0,0.5,0.7065343565640361,Center,True,False,comedy
2025-06-05 16:26:09,0.077,0.066,,,393.7,189.23333333333332,0.0,11.8,0.0,0.3728503382437532,0.52587300435954,Center,True,False,comedy
2025-06-05 16:26:10,,,61.0,,390.44827586206895,190.0344827586207,0.0,11.8,0.0,0.3000166020974938,0.4000221361299917,Center,True,False,comedy
2025-06-05 16:26:12,0.077,0.066,,,391.8666666666667,194.63333333333333,0.0,11.8,0.0,0.2365918809087884,0.3154558412117179,Center,True,False,comedy
2025-06-05 16:26:14,0.077,0.066,,,359.2758620689655,193.51724137931035,0.0,11.8,0.0,0.2732566801552896,0.3643422402070528,Center,True,False,comedy
2025-06-05 16:26:15,,,61.0,,366.64516129032256,194.51612903225808,0.0,11.8,0.0,0.3301780747834576,0.4402374330446101,Center,True,False,comedy
2025-06-05 16:26:17,0.077,0.066,,,388.55172413793105,197.51724137931035,1.2707692307692309,11.8,0.1076923076923077,0.470984656638149,0.3927364228455112,Up-Right,True,True,comedy
2025-06-05 16:26:18,,,61.0,,389.3333333333333,197.96666666666667,0.0,11.8,0.0,0.2759055605957314,0.3678740807943087,Center,True,False,comedy
2025-06-05 16:26:19,0.077,0.066,,,379.741935483871,195.70967741935485,0.0,11.8,0.0,0.2912469256542624,0.3883292342056833,Center,True,False,comedy
2025-06-05 16:26:22,0.077,0.066,,,386.3666666666667,195.73333333333332,0.0,11.8,0.0,0.2315632995128481,0.3087510660171308,Center,True,False,comedy
2025-06-05 16:26:24,0.077,0.066,,,397.93333333333334,198.3,0.0,11.8,0.0,0.3651898046146231,0.4920440348780435,Center,True,False,comedy
2025-06-05 16:26:27,0.077,0.066,62.0,,392.0967741935484,198.70967741935485,0.0,11.8,0.0,0.321335789719248,0.4284477196256639,Center,True,False,comedy
2025-06-05 16:26:30,0.077,0.066,,,389.56666666666666,198.0,0.0,11.8,0.0,0.2412495560530058,0.3216660747373411,Center,True,False,comedy
2025-06-05 16:26:32,0.097,0.066,62.0,,395.4838709677419,200.2258064516129,0.0,11.8,0.0,0.3386818964631437,0.4515758619508583,Center,True,False,comedy
2025-06-05 16:26:35,0.097,0.066,,,396.4,200.0,0.0,11.8,0.0,0.3430164640819611,0.4573552854426149,Center,True,False,comedy
2025-06-05 16:26:37,0.077,0.066,61.0,,397.0,200.0344827586207,0.0,11.8,0.0,0.2828599985643236,0.3771466647524315,Center,True,False,comedy
2025-06-05 16:26:40,0.077,0.066,,,398.8666666666667,199.46666666666667,0.0,11.8,0.0,0.2684645626548024,0.3579527502064031,Center,True,False,comedy
2025-06-05 16:26:42,0.077,0.066,60.0,,384.9,192.03333333333333,0.0,11.8,0.0,0.2445344447228182,0.326045926297091,Center,True,False,comedy
2025-06-05 16:26:43,,,60.0,,390.8,198.56666666666663,0.0,11.8,0.0,0.3216714718227242,0.4288952957636323,Center,True,False,comedy
2025-06-05 16:26:45,0.077,0.066,,,388.1333333333333,205.9,0.0,11.8,0.0,0.3596991287989936,0.4795988383986581,Center,True,False,comedy
2025-06-05 16:26:48,0.077,0.066,,,386.8333333333333,206.2,0.0,11.8,0.0,0.3014869803363999,0.4019826404485332,Center,True,False,comedy
2025-06-05 16:26:50,0.077,0.066,,,388.03333333333336,206.33333333333337,0.0,11.8,0.0,0.3119190197623859,0.4158920263498479,Center,True,False,comedy
2025-06-05 16:26:52,,,66.0,,395.35483870967744,203.5806451612903,0.0,11.8,0.0,0.2531234903857571,0.3374979871810095,Center,True,False,comedy
2025-06-05 16:26:53,0.077,0.066,66.0,,401.26666666666665,204.2,0.0,11.8,0.0,0.2718601302160015,0.3624801736213353,Center,True,False,comedy
2025-06-05 16:26:55,0.107,0.066,,,396.7241379310345,203.20689655172413,0.0,11.8,0.0,0.2417760974393857,0.322368129919181,Center,True,False,comedy
2025-06-05 16:26:58,0.107,0.066,,,359.6333333333333,196.23333333333332,0.0,11.8,0.0,0.4164728368012185,0.555297115734958,Center,True,False,comedy
2025-06-05 16:27:00,0.097,0.066,,,390.3793103448275,202.13793103448276,0.0,11.8,0.0,0.2333933532534783,0.3111911376713044,Center,True,False,comedy
2025-06-05 16:27:02,,,62.0,,379.7,200.0,0.0,11.8,0.0,0.2783751431633305,0.3711668575511073,Center,True,False,comedy
2025-06-05 16:27:03,0.077,0.066,,,387.56666666666666,200.93333333333337,0.0,11.8,0.0,0.2713563110108249,0.3618084146810999,Center,True,False,comedy
2025-06-05 16:27:05,0.077,0.066,,,385.7,199.63333333333333,0.0,11.8,0.0,0.3477331687967389,0.4636442250623186,Center,True,False,comedy
2025-06-05 16:27:07,,,61.0,,382.7,203.96666666666667,0.0,11.8,0.0,0.1305789929776861,0.1741053239702481,Center,True,False,comedy
2025-06-05 16:27:08,0.097,0.066,,6.3,383.1333333333333,204.66666666666663,0.0,11.8,0.0,0.2515569423555167,0.3354092564740223,Center,True,False,comedy
2025-06-05 16:27:11,0.107,0.066,,,384.7931034482759,198.24137931034485,0.0,11.8,0.0,0.3738032565589407,0.4984043420785876,Center,True,False,comedy
2025-06-05 16:27:12,,,62.0,,386.46666666666664,200.66666666666663,0.0,11.8,0.0,0.3350938453475623,0.4467917937967497,Center,True,False,comedy
2025-06-05 16:27:13,0.107,0.066,,,384.9032258064516,201.0,0.0,11.8,0.0,0.3266326222080967,0.4355101629441289,Center,True,False,comedy
2025-06-05 16:27:16,0.107,0.066,62.0,,384.43333333333334,201.0,0.0,11.8,0.0,0.3635373480154293,0.4847164640205725,Center,True,False,comedy
2025-06-05 16:27:18,0.103,0.066,61.0,,385.1666666666667,200.0,0.0,11.8,0.0,0.2357570062615448,0.3143426750153931,Center,True,False,comedy
2025-06-05 16:27:21,0.103,0.066,,,385.0,200.67741935483872,0.0,11.8,0.0,0.3518417075960603,0.4691222767947472,Center,True,False,comedy
2025-06-05 16:27:23,0.103,0.066,61.0,,385.0,201.0,0.0,11.8,0.0,0.1327096186071943,0.1769461581429257,Center,True,False,comedy
2025-06-05 16:27:26,0.097,0.066,,5.4,383.6,200.06666666666663,0.0,11.8,0.0,0.2857939727901958,0.3810586303869278,Center,True,False,comedy
2025-06-05 16:27:29,0.097,0.066,,,385.1612903225806,199.32258064516128,0.0,11.8,0.0,0.3673992273238614,0.4898656364318152,Center,True,False,comedy
2025-06-05 16:27:31,0.09,0.066,,,383.3,200.1,0.0,11.8,0.0,0.2396644563759979,0.3195526085013306,Center,True,False,comedy
2025-06-05 16:27:32,,,58.0,,381.2903225806452,199.03225806451613,0.0,11.8,0.0,0.4667159838803313,0.6389732900094915,Center,True,False,comedy
2025-06-05 16:27:34,0.09,0.066,58.0,,380.5,199.0,0.0,11.8,0.0,0.380575963223264,0.5074346176310187,Center,True,False,comedy
2025-06-05 16:27:36,0.09,0.066,,,381.06451612903226,199.67741935483872,0.0,11.8,0.0,0.2846446327422361,0.3795261769896483,Center,True,False,comedy
2025-06-05 16:27:39,0.097,0.066,,,382.6551724137931,200.0,0.0,11.8,0.0,0.3661847805413721,0.4882463740551629,Center,True,False,comedy
2025-06-05 16:27:41,0.095,0.066,,,381.1666666666667,199.63333333333333,0.0,11.8,0.0,0.3039072422297393,0.4052096563063191,Center,True,False,comedy
2025-06-05 16:27:42,,,59.0,,380.64516129032256,199.6451612903226,0.0,11.8,0.0,0.3143547618159843,0.4191396824213125,Center,True,False,comedy
2025-06-05 16:27:44,0.095,0.066,59.0,,381.6666666666667,200.0,0.0,11.8,0.0,0.3669805835628952,0.489307444750527,Center,True,False,comedy
2025-06-05 16:27:46,0.095,0.066,,4.7,381.741935483871,200.6451612903226,0.0,11.8,0.0,0.4175904258138059,0.6041161651671514,Center,True,False,comedy
2025-06-05 16:27:48,,,59.0,,381.3103448275862,209.8965517241379,3.662068965517242,11.8,0.3103448275862069,0.4678580873873212,0.3852413605039334,Up-Right,True,True,comedy
2025-06-05 16:27:49,0.077,0.066,,,381.03333333333336,208.63333333333333,1.7409836065573772,11.8,0.1475409836065573,0.4155926819192282,0.4014208629696568,Right,True,True,comedy
2025-06-05 16:27:52,0.077,0.066,,,376.3793103448275,207.41379310344828,0.0,11.8,0.0,0.3087310971533162,0.4116414628710884,Center,True,False,comedy
2025-06-05 16:27:53,,,59.0,,376.03333333333336,207.86666666666667,0.0,11.8,0.0,0.2327184006301514,0.3102912008402018,Center,True,False,comedy
2025-06-05 16:27:54,0.077,0.066,,,375.3225806451613,205.29032258064515,0.0,11.8,0.0,0.3145351518702054,0.4193802024936072,Center,True,False,comedy
2025-06-05 16:27:57,0.077,0.066,,,384.8333333333333,208.56666666666663,0.0,11.8,0.0,0.3006465515021679,0.4008620686695573,Center,True,False,comedy
2025-06-05 16:27:58,,,63.0,,385.93548387096774,209.25806451612905,1.2147058823529413,11.8,0.1029411764705882,0.4262109328449459,0.4531938073422547,Up-Right,True,True,comedy
2025-06-05 16:27:59,0.077,0.066,,,388.93333333333334,216.4,0.0,11.8,0.0,0.2786933528184806,0.3715911370913076,Center,True,False,comedy
2025-06-05 16:28:02,0.097,0.066,,,382.1290322580645,207.8709677419355,0.0,11.8,0.0,0.2408598241180249,0.3211464321573666,Center,True,False,comedy
2025-06-05 16:28:04,0.097,0.066,63.0,,380.86206896551727,204.72413793103448,0.0,11.8,0.0,0.3819299331417709,0.5092399108556946,Center,True,False,comedy
2025-06-05 16:28:07,0.077,0.066,,,373.2,206.53333333333333,0.0,11.8,0.0,0.2522334890180844,0.3363113186907792,Center,True,False,comedy
2025-06-05 16:28:09,0.077,0.066,66.0,,373.41379310344826,208.48275862068965,0.0,11.8,0.0,0.2813010448695366,0.3750680598260489,Center,True,False,comedy
2025-06-05 16:28:12,0.077,0.066,,,376.06666666666666,209.53333333333333,0.0,11.8,0.0,0.2440595415837458,0.3254127221116611,Center,True,False,comedy
2025-06-05 16:28:15,0.077,0.066,,,382.8666666666667,212.36666666666667,0.0,11.8,0.0,0.3582810867975062,0.4777081157300082,Center,True,False,comedy
2025-06-05 16:28:17,0.077,0.066,66.0,,351.9655172413793,207.93103448275863,0.0,11.8,0.0,0.2666846559973699,0.3555795413298265,Center,True,False,comedy
2025-06-05 16:28:19,,,66.0,,381.3793103448275,209.0,0.0,11.8,0.0,0.328871662268546,0.4384955496913946,Center,True,False,comedy
2025-06-05 16:28:20,0.077,0.066,,,380.9,208.76666666666668,0.0,11.8,0.0,0.269800631207738,0.3597341749436507,Center,True,False,comedy
2025-06-05 16:28:22,0.077,0.066,,,373.7,209.66666666666663,0.0,11.8,0.0,0.3454831549031443,0.4606442065375258,Center,True,False,comedy
2025-06-05 16:28:23,,,65.0,,375.9,211.0,0.0,11.8,0.0,0.2887467145337444,0.3849956193783258,Center,True,False,comedy
2025-06-05 16:28:25,0.077,0.066,,,370.93333333333334,211.33333333333337,0.0,11.8,0.0,0.4202760089903751,0.5603680119871668,Center,True,False,comedy
2025-06-05 16:28:27,0.077,0.066,,,375.26666666666665,212.03333333333333,0.0,11.8,0.0,0.3620289709080515,0.4827052945440687,Center,True,False,comedy
2025-06-05 16:28:28,,,66.0,,375.1290322580645,212.51612903225808,0.0,11.8,0.0,0.3349472808666341,0.4465963744888455,Center,True,False,comedy
2025-06-05 16:28:30,0.077,0.066,,,380.6896551724138,214.0,0.0,11.8,0.0,0.2483699061433165,0.3311598748577554,Center,True,False,comedy
2025-06-05 16:28:33,0.077,0.066,,,371.06666666666666,211.13333333333333,0.0,11.8,0.0,0.3773011280840023,0.5030681707786698,Center,True,False,comedy
2025-06-05 16:28:35,0.077,0.066,,,383.6666666666667,213.83333333333337,0.0,11.8,0.0,0.4030016361248582,0.5373355148331442,Center,True,False,comedy
2025-06-05 16:28:37,,,62.0,,380.96666666666664,210.86666666666667,0.0,11.8,0.0,0.2887314075520613,0.384975210069415,Center,True,False,comedy
2025-06-05 16:28:38,0.077,0.066,,,385.3793103448275,213.0,0.0,11.8,0.0,0.2489158821116464,0.3318878428155286,Center,True,False,comedy
2025-06-05 16:28:40,0.097,0.066,,,380.5161290322581,213.0,0.0,11.8,0.0,0.2950608196438155,0.3934144261917541,Center,True,False,comedy
2025-06-05 16:28:42,,,61.0,,379.0,213.0,0.0,11.8,0.0,0.2298275450534315,0.3064367267379086,Center,True,False,comedy
2025-06-05 16:28:43,0.097,0.066,,,378.8,213.0,0.0,11.8,0.0,0.3421682432421467,0.4562243243228624,Center,True,False,comedy
2025-06-05 16:28:45,0.077,0.066,,,378.8,213.0,0.0,11.8,0.0,0.2606748830022249,0.3475665106696333,Center,True,False,comedy
2025-06-05 16:28:47,,,59.0,,379.43333333333334,213.0,0.0,11.8,0.0,0.404569645413276,0.5740176355334214,Center,True,False,comedy
2025-06-05 16:28:48,0.077,0.066,,,379.38709677419354,213.0,0.0,11.8,0.0,0.3459269672689721,0.4612359563586295,Center,True,False,comedy
2025-06-05 16:28:50,0.077,0.066,,,378.6333333333333,213.13333333333333,0.0,11.8,0.0,0.3343753371021625,0.4458337828028833,Center,True,False,comedy
2025-06-05 16:28:52,,,58.0,,377.9032258064516,212.48387096774192,0.0,11.8,0.0,0.3616122229910642,0.4821496306547523,Center,True,False,comedy
2025-06-05 16:28:53,0.077,0.066,,,378.5,214.03333333333333,0.0,11.8,0.0,0.2870529215700271,0.3827372287600361,Center,True,False,comedy
2025-06-05 16:28:56,0.077,0.066,,,384.96774193548384,215.96774193548387,0.0,11.8,0.0,0.2599228453152377,0.3465637937536503,Center,True,False,comedy
2025-06-05 16:28:57,,,56.0,,386.7,214.56666666666663,0.0,11.8,0.0,0.4024058807009713,0.5365411742679618,Center,True,False,comedy
2025-06-05 16:28:58,0.077,0.066,,,386.5172413793103,214.79310344827587,0.0,11.8,0.0,0.2692248747757344,0.3589664997009791,Center,True,False,comedy
2025-06-05 16:29:01,0.086,0.066,57.0,,379.53333333333336,212.2,0.0,11.8,0.0,0.274272327632354,0.3656964368431387,Center,True,False,comedy
2025-06-05 16:29:03,0.086,0.066,,,379.1666666666667,208.9,0.0,11.8,0.0,0.3422907680367731,0.4563876907156976,Center,True,False,comedy
2025-06-05 16:29:06,0.086,0.066,,,386.6333333333333,211.76666666666668,0.0,11.8,0.0,0.2669084537734092,0.3558779383645456,Center,True,False,comedy
2025-06-05 16:29:07,,,57.0,,395.76666666666665,215.1,0.0,11.8,0.0,0.3278757903525959,0.437167720470128,Center,True,False,comedy
2025-06-05 16:29:08,0.077,0.066,,,403.1666666666667,216.6,0.0,11.8,0.0,0.2443171678524428,0.3257562238032571,Center,True,False,comedy
2025-06-05 16:29:11,0.077,0.066,,,386.8,210.46666666666667,0.0,11.8,0.0,0.2546349006043322,0.3395132008057763,Center,True,False,comedy
2025-06-05 16:29:12,,,56.0,,383.2758620689655,208.9655172413793,0.0,11.8,0.0,0.4126434448383758,0.5501912597845011,Center,True,False,comedy
2025-06-05 16:29:13,,,56.0,,383.3,210.43333333333337,0.0,11.8,0.0,0.3029295627872426,0.4039060837163235,Center,True,False,comedy
2025-06-05 16:29:14,0.077,0.066,,,383.64516129032256,211.32258064516128,0.0,11.8,0.0,0.3216082509056769,0.4288110012075692,Center,True,False,comedy
2025-06-05 16:29:16,0.082,0.066,,6.5,380.93333333333334,211.13333333333333,0.0,11.8,0.0,0.337459569502419,0.4499460926698921,Center,True,False,comedy
2025-06-05 16:29:19,0.103,0.066,,,385.3666666666667,213.3,0.0,11.8,0.0,0.2568895312332018,0.3425193749776024,Center,True,False,comedy
2025-06-05 16:29:20,,,61.0,,385.9310344827586,213.8965517241379,0.0,11.8,0.0,0.2510548001746533,0.3347397335662044,Center,True,False,comedy
2025-06-05 16:29:21,0.103,0.066,,,385.96666666666664,214.3,0.0,11.8,0.0,0.3715894803391161,0.4954526404521548,Center,True,False,comedy
2025-06-05 16:29:24,0.103,0.066,,4.4,385.3793103448275,215.0,0.0,11.8,0.0,0.4024578117777909,0.5366104157037213,Center,True,False,comedy
2025-06-05 16:29:26,0.077,0.066,,,384.8387096774194,215.0,0.0,11.8,0.0,0.4194299449455106,0.5999579039022807,Center,True,False,comedy
2025-06-05 16:29:27,,,64.0,,385.93333333333334,215.43333333333337,0.0,11.8,0.0,0.4066872601082113,0.5422496801442818,Center,True,False,comedy
2025-06-05 16:29:28,,,64.0,,384.55172413793105,215.1034482758621,0.0,11.8,0.0,0.2417760002709705,0.3223680003612941,Center,True,False,comedy
2025-06-05 16:29:29,0.077,0.066,,,383.3666666666667,215.0,0.0,11.8,0.0,0.2594394608199016,0.3459192810932023,Center,True,False,comedy
2025-06-05 16:29:31,0.077,0.066,,,380.0,215.03333333333333,0.0,11.8,0.0,0.3686978148274559,0.553096208694031,Center,True,False,comedy
2025-06-05 16:29:34,0.077,0.066,,,379.93548387096774,216.0,1.4508196721311477,11.8,0.1229508196721311,0.505358506831193,0.375424819603936,Down-Right,True,True,comedy
2025-06-05 16:29:35,,,61.0,,380.23333333333335,215.33333333333337,0.0,11.8,0.0,0.2597438670633024,0.3463251560844033,Center,True,False,comedy
2025-06-05 16:29:37,0.077,0.066,,,376.43333333333334,212.83333333333337,0.0,11.8,0.0,0.2655533325570521,0.3540711100760696,Center,True,False,comedy
2025-06-05 16:29:39,0.077,0.066,,,374.6666666666667,213.56666666666663,0.0,11.8,0.0,0.4147795980650489,0.553039464086732,Center,True,False,comedy
2025-06-05 16:29:41,,,59.0,,377.1333333333333,214.56666666666663,0.0,11.8,0.0,0.2930587305352697,0.3907449740470263,Center,True,False,comedy
2025-06-05 16:29:42,0.077,0.066,,,377.0,213.83333333333337,0.0,11.8,0.0,0.2552199278338218,0.3402932371117625,Center,True,False,comedy
2025-06-05 16:29:44,0.077,0.066,,,377.5172413793103,214.0,0.0,11.8,0.0,0.28938243236888,0.3858432431585067,Center,True,False,comedy
2025-06-05 16:29:45,,,60.0,,378.53333333333336,214.63333333333333,0.0,11.8,0.0,0.2883108634475467,0.3844144845967289,Center,True,False,comedy
2025-06-05 16:29:47,0.077,0.066,,,385.1612903225806,212.5483870967742,0.0,11.8,0.0,0.3276055429197241,0.4368073905596322,Center,True,False,comedy
2025-06-05 16:29:49,0.077,0.066,,,381.8333333333333,212.33333333333337,0.0,11.8,0.0,0.4558101912092201,0.6077469216122935,Center,True,False,comedy
2025-06-05 16:29:51,,,60.0,,381.5483870967742,213.29032258064515,0.0,11.8,0.0,0.291614663504861,0.3888195513398147,Center,True,False,comedy
2025-06-05 16:29:52,0.077,0.066,,,384.06666666666666,213.83333333333337,0.0,11.8,0.0,0.3743291088552012,0.4991054784736016,Center,True,False,comedy
2025-06-05 16:29:55,0.097,0.066,,,384.2258064516129,214.8709677419355,0.0,11.8,0.0,0.2609406872282705,0.3479209163043607,Center,True,False,comedy
2025-06-05 16:29:56,,,60.0,,385.03333333333336,214.93333333333337,1.2480769230769233,11.8,0.1057692307692307,0.5308383866212522,0.6392413056065978,Down-Right,True,True,comedy
2025-06-05 16:29:57,0.097,0.066,,,388.4,214.86666666666667,0.0,11.8,0.0,0.2522959603350652,0.3363946137800869,Center,True,False,comedy
2025-06-05 16:30:00,0.077,0.066,,,383.46666666666664,207.83333333333337,0.0,11.8,0.0,0.2868337131052135,0.3824449508069514,Center,True,False,comedy
2025-06-05 16:30:01,,,60.0,,382.7586206896552,211.55172413793105,0.0,11.8,0.0,0.2565869450660707,0.342115926754761,Center,True,False,comedy
2025-06-05 16:30:02,0.077,0.066,,,383.23333333333335,212.4,0.0,11.8,0.0,0.3010671721085407,0.401422896144721,Center,True,False,comedy
2025-06-05 16:30:03,,,60.0,,385.1290322580645,212.51612903225808,0.0,11.8,0.0,0.277701825802175,0.3702691010695668,Center,True,False,comedy
2025-06-05 16:30:05,0.097,0.066,,,385.43333333333334,213.0,3.144811320754717,11.8,0.2665094339622641,0.5214028569077451,0.3821042853616176,Up,True,True,comedy
2025-06-05 16:30:07,0.097,0.066,,,387.9032258064516,215.2258064516129,0.0,11.8,0.0,0.2997035981551395,0.3996047975401859,Center,True,False,comedy
2025-06-05 16:30:10,0.077,0.066,,,392.44827586206895,215.27586206896552,0.0,11.8,0.0,0.2882303769947743,0.3843071693263656,Center,True,False,comedy
2025-06-05 16:30:11,,,65.0,,398.7741935483871,213.0,0.0,11.8,0.0,0.2963046924433591,0.3950729232578122,Center,True,False,comedy
2025-06-05 16:30:12,0.077,0.066,,,397.03333333333336,213.0,0.0,11.8,0.0,0.2710803591963185,0.3614404789284247,Center,True,False,comedy
2025-06-05 16:30:13,,,64.0,,394.73333333333335,213.33333333333337,0.0,11.8,0.0,0.3727793632852162,0.4970391510469549,Center,True,False,comedy
2025-06-05 16:30:15,0.077,0.066,,,391.64516129032256,211.16129032258064,0.0,11.8,0.0,0.3082283356221696,0.4109711141628929,Center,True,False,comedy
2025-06-05 16:30:18,0.077,0.066,,,393.55172413793105,215.0,0.0,11.8,0.0,0.3530032660022323,0.4706710213363097,Center,True,False,comedy
2025-06-05 16:30:20,0.077,0.066,,,393.0,215.96666666666667,0.0,11.8,0.0,0.3887619235554567,0.5183492314072756,Center,True,False,comedy
2025-06-05 16:30:21,,,61.0,,392.8666666666667,215.46666666666667,0.0,11.8,0.0,0.3000844491932933,0.4001125989243912,Center,True,False,comedy
2025-06-05 16:30:23,0.077,0.066,,,394.64516129032256,215.0967741935484,0.0,11.8,0.0,0.3137883997620399,0.4183845330160533,Center,True,False,comedy
2025-06-05 16:30:25,0.077,0.066,61.0,,392.7,215.93333333333337,0.0,11.8,0.0,0.2709939149978042,0.3613252199970723,Center,True,False,comedy
2025-06-05 16:30:28,0.077,0.066,,,381.3,212.53333333333333,0.0,11.8,0.0,0.353347907596551,0.471130543462068,Center,True,False,comedy
2025-06-05 16:30:30,0.077,0.066,,,388.41379310344826,207.58620689655172,0.0,11.8,0.0,0.2462798508497779,0.3283731344663706,Center,True,False,comedy
2025-06-05 16:30:31,,,61.0,,385.258064516129,210.6129032258065,0.0,11.8,0.0,0.3205358398256458,0.4273811197675278,Center,True,False,comedy
2025-06-05 16:30:33,0.077,0.066,,,383.41379310344826,212.31034482758625,0.0,11.8,0.0,0.241914746127521,0.3225529948366947,Center,True,False,comedy
2025-06-05 16:30:36,0.077,0.066,,,386.23333333333335,213.23333333333332,0.0,11.8,0.0,0.3809043307670048,0.507872441022673,Center,True,False,comedy
2025-06-05 16:30:37,,,61.0,,386.2413793103448,213.0,0.0,11.8,0.0,0.2542092501386938,0.3389456668515916,Center,True,False,comedy
2025-06-05 16:30:38,0.077,0.066,61.0,,387.0,213.43333333333337,0.0,11.8,0.0,0.4877176622339481,0.6502902163119307,Center,True,False,comedy
2025-06-05 16:30:41,0.077,0.066,,,388.5172413793103,213.86206896551724,0.0,11.8,0.0,0.3403110879698738,0.4537481172931651,Center,True,False,comedy
2025-06-05 16:30:43,0.077,0.066,,,389.5161290322581,214.06451612903223,0.0,11.8,0.0,0.3643949755990017,0.4858599674653356,Center,True,False,comedy
2025-06-05 16:30:46,0.077,0.066,61.0,,386.7,213.0,0.0,11.8,0.0,0.4546772462989552,0.6476967500043067,Center,True,False,comedy
2025-06-05 16:30:48,0.077,0.066,,,386.4827586206897,213.44827586206895,0.0,11.8,0.0,0.42030377502682,0.5604050333690933,Center,True,False,comedy
2025-06-05 16:30:51,0.077,0.066,,,389.0,214.8,0.0,11.8,0.0,0.4991494618423074,0.6696965167824821,Center,True,False,comedy
2025-06-05 16:30:52,,,61.0,,388.0,214.33333333333337,0.0,11.8,0.0,0.3895208829980807,0.5193611773307744,Center,True,False,comedy
2025-06-05 16:30:53,0.077,0.066,61.0,,388.3,214.63333333333333,0.0,11.8,0.0,0.3038691189726296,0.4051588252968395,Center,True,False,comedy
2025-06-05 16:30:56,0.077,0.066,,,386.43333333333334,213.36666666666667,0.0,11.8,0.0,0.2678443232260686,0.3571257643014249,Center,True,False,comedy
2025-06-05 16:30:59,0.077,0.066,,,388.3,214.0,0.0,11.8,0.0,0.340170309862019,0.4535604131493588,Center,True,False,comedy
2025-06-05 16:31:01,0.077,0.066,,,382.741935483871,211.1290322580645,0.0,11.8,0.0,0.2402640321216462,0.3203520428288617,Center,True,False,comedy
2025-06-05 16:31:02,,,62.0,,383.73333333333335,211.0,0.0,11.8,0.0,0.2933116043197127,0.3910821390929502,Center,True,False,comedy
2025-06-05 16:31:03,,,62.0,,381.44827586206895,212.44827586206895,0.0,11.8,0.0,0.3482781758866837,0.4643709011822451,Center,True,False,comedy
2025-06-05 16:31:04,0.077,0.066,,,394.9,190.26666666666668,0.0,11.8,0.0,0.4077871745955352,0.5447951985460942,Center,True,False,comedy
2025-06-05 16:31:06,0.077,0.066,,,383.1666666666667,145.66666666666666,0.0,11.8,0.0,0.2385693298854753,0.3180924398473004,Center,True,False,comedy
2025-06-05 16:31:08,,,63.0,,391.23333333333335,217.53333333333333,0.0,11.8,0.0,0.3765135972438237,0.5020181296584316,Center,True,False,comedy
2025-06-05 16:31:09,0.077,0.066,,,394.7096774193548,212.3548387096774,0.0,11.8,0.0,0.3593732046402972,0.4791642728537296,Center,True,False,comedy
2025-06-05 16:31:11,0.077,0.066,,,389.4827586206897,212.68965517241375,0.0,11.8,0.0,0.2451250557006861,0.3268334076009148,Center,True,False,comedy
2025-06-05 16:31:14,0.079,0.066,,,392.76666666666665,212.0,0.0,11.8,0.0,0.3614276613082241,0.4819035484109656,Center,True,False,comedy
2025-06-05 16:31:17,0.127,0.066,78.0,,392.4,213.0,0.0,11.8,0.0,0.3683851349677469,0.4933889237394365,Center,True,False,comedy
2025-06-05 16:31:19,0.089,0.066,,,391.4,213.0,0.0,11.8,0.0,0.4647546143136937,0.619672819084925,Center,True,False,comedy
2025-06-05 16:31:22,0.127,0.066,82.0,,397.3,213.0,0.0,11.8,0.0,0.3271476096389244,0.4361968128518992,Center,True,False,comedy
2025-06-05 16:31:23,,,82.0,,395.8666666666667,213.56666666666663,0.0,11.8,0.0,0.4075293146889375,0.5433724195852501,Center,True,False,comedy
2025-06-05 16:31:24,0.141,0.066,,,391.53333333333336,212.4,0.0,11.8,0.0,0.3759844542861855,0.501312605714914,Center,True,False,comedy
2025-06-05 16:31:27,0.141,0.066,,,392.26666666666665,213.26666666666668,0.0,11.8,0.0,0.2643652667860494,0.3524870223813992,Center,True,False,comedy
2025-06-05 16:31:29,0.077,0.066,,,385.4193548387097,212.6451612903226,0.0,11.8,0.0,0.297594695022578,0.3967929266967707,Center,True,False,comedy
2025-06-05 16:31:32,0.077,0.066,67.0,,372.1,215.43333333333337,0.0,11.8,0.0,0.4149855424816644,0.5533140566422192,Center,True,False,comedy
