timestamp,time_elapsed_seconds,x_coordinate,y_coordinate
2025-06-12 11:56:57.506,0.016,343,293
2025-06-12 11:56:57.536,0.046,343,293
2025-06-12 11:56:57.569,0.079,342,293
2025-06-12 11:56:57.598,0.108,343,293
2025-06-12 11:56:57.628,0.138,344,293
2025-06-12 11:56:57.660,0.17,344,293
2025-06-12 11:56:57.691,0.201,344,294
2025-06-12 11:56:57.723,0.233,343,294
2025-06-12 11:56:57.770,0.28,343,294
2025-06-12 11:56:57.801,0.311,343,294
2025-06-12 11:56:57.847,0.357,345,294
2025-06-12 11:56:57.879,0.389,344,294
2025-06-12 11:56:57.910,0.42,346,294
2025-06-12 11:56:57.940,0.45,346,294
2025-06-12 11:56:57.971,0.481,345,294
2025-06-12 11:56:58.003,0.513,346,294
2025-06-12 11:56:58.034,0.544,346,294
2025-06-12 11:56:58.065,0.575,347,294
2025-06-12 11:56:58.096,0.606,346,294
2025-06-12 11:56:58.126,0.636,346,294
2025-06-12 11:56:58.157,0.667,347,294
2025-06-12 11:56:58.188,0.698,346,294
2025-06-12 11:56:58.249,0.759,346,294
2025-06-12 11:56:58.280,0.79,347,294
2025-06-12 11:56:58.311,0.821,346,294
2025-06-12 11:56:58.342,0.852,346,294
2025-06-12 11:56:58.374,0.884,346,294
2025-06-12 11:56:58.404,0.914,346,294
2025-06-12 11:56:58.436,0.946,346,294
2025-06-12 11:56:58.468,0.978,347,295
2025-06-12 11:56:58.499,1.009,347,295
2025-06-12 11:56:58.529,1.039,347,294
2025-06-12 11:56:58.561,1.071,347,294
2025-06-12 11:56:58.608,1.118,347,294
2025-06-12 11:56:58.639,1.149,347,295
2025-06-12 11:56:58.670,1.18,347,295
2025-06-12 11:56:58.700,1.21,347,295
2025-06-12 11:56:58.731,1.241,347,295
2025-06-12 11:56:58.777,1.287,347,295
2025-06-12 11:56:58.809,1.319,347,295
2025-06-12 11:56:58.840,1.349,346,295
2025-06-12 11:56:58.869,1.379,347,295
2025-06-12 11:56:58.900,1.41,346,295
2025-06-12 11:56:58.930,1.44,347,295
2025-06-12 11:56:58.962,1.472,347,295
2025-06-12 11:56:58.992,1.502,347,295
2025-06-12 11:56:59.039,1.549,346,295
2025-06-12 11:56:59.069,1.579,347,295
2025-06-12 11:56:59.117,1.627,346,295
2025-06-12 11:56:59.131,1.641,347,295
2025-06-12 11:56:59.164,1.674,347,295
2025-06-12 11:56:59.194,1.704,348,294
2025-06-12 11:56:59.240,1.75,348,294
2025-06-12 11:56:59.271,1.781,348,294
2025-06-12 11:56:59.303,1.813,348,294
2025-06-12 11:56:59.334,1.844,349,294
2025-06-12 11:56:59.364,1.874,349,293
2025-06-12 11:56:59.401,1.911,350,294
2025-06-12 11:56:59.441,1.951,349,294
2025-06-12 11:56:59.473,1.982,350,293
2025-06-12 11:56:59.502,2.012,349,292
2025-06-12 11:56:59.534,2.044,351,292
2025-06-12 11:56:59.564,2.074,351,292
2025-06-12 11:56:59.611,2.121,351,292
2025-06-12 11:56:59.643,2.153,351,292
2025-06-12 11:56:59.672,2.182,351,292
2025-06-12 11:56:59.705,2.215,352,292
2025-06-12 11:56:59.735,2.245,351,292
2025-06-12 11:56:59.767,2.277,351,292
2025-06-12 11:56:59.799,2.309,351,292
2025-06-12 11:56:59.845,2.355,350,292
2025-06-12 11:56:59.876,2.386,351,292
2025-06-12 11:56:59.906,2.416,350,292
2025-06-12 11:56:59.938,2.448,351,292
2025-06-12 11:56:59.971,2.481,350,292
2025-06-12 11:57:00.000,2.51,350,292
2025-06-12 11:57:00.031,2.541,350,292
2025-06-12 11:57:00.063,2.573,350,292
2025-06-12 11:57:00.109,2.619,351,292
2025-06-12 11:57:00.141,2.651,353,292
2025-06-12 11:57:00.171,2.681,353,292
2025-06-12 11:57:00.202,2.712,353,292
2025-06-12 11:57:00.249,2.759,353,292
2025-06-12 11:57:00.280,2.789,353,292
2025-06-12 11:57:00.311,2.821,353,292
2025-06-12 11:57:00.341,2.851,353,292
2025-06-12 11:57:00.371,2.881,353,292
2025-06-12 11:57:00.402,2.912,354,292
2025-06-12 11:57:00.434,2.944,354,292
2025-06-12 11:57:00.465,2.975,353,292
2025-06-12 11:57:00.496,3.006,353,292
2025-06-12 11:57:00.526,3.036,353,292
2025-06-12 11:57:00.557,3.067,353,292
2025-06-12 11:57:00.604,3.114,354,292
2025-06-12 11:57:00.635,3.145,353,292
2025-06-12 11:57:00.666,3.176,353,292
2025-06-12 11:57:00.712,3.222,353,292
2025-06-12 11:57:00.744,3.254,353,292
2025-06-12 11:57:00.775,3.285,354,292
2025-06-12 11:57:00.805,3.315,353,292
2025-06-12 11:57:00.836,3.346,353,292
2025-06-12 11:57:00.867,3.377,353,292
2025-06-12 11:57:00.898,3.408,353,292
2025-06-12 11:57:00.928,3.438,352,291
2025-06-12 11:57:00.960,3.47,351,291
2025-06-12 11:57:00.991,3.501,350,290
2025-06-12 11:57:01.038,3.548,349,289
2025-06-12 11:57:01.068,3.578,349,287
2025-06-12 11:57:01.114,3.624,348,286
2025-06-12 11:57:01.144,3.654,347,285
2025-06-12 11:57:01.175,3.685,347,284
2025-06-12 11:57:01.206,3.716,346,284
2025-06-12 11:57:01.238,3.748,344,285
2025-06-12 11:57:01.270,3.78,346,285
2025-06-12 11:57:01.301,3.811,345,286
2025-06-12 11:57:01.331,3.841,345,286
2025-06-12 11:57:01.362,3.872,347,287
2025-06-12 11:57:01.394,3.904,346,289
2025-06-12 11:57:01.441,3.951,346,290
2025-06-12 11:57:01.471,3.981,344,293
