timestamp,time_elapsed_seconds,x_coordinate,y_coordinate
2025-06-12 11:23:39.837,0.045,348,294
2025-06-12 11:23:39.876,0.083,348,294
2025-06-12 11:23:39.885,0.093,348,294
2025-06-12 11:23:39.903,0.11,348,294
2025-06-12 11:23:39.969,0.176,348,293
2025-06-12 11:23:40.000,0.207,348,292
2025-06-12 11:23:40.037,0.245,348,292
2025-06-12 11:23:40.064,0.271,348,292
2025-06-12 11:23:40.094,0.302,348,293
2025-06-12 11:23:40.128,0.335,348,293
2025-06-12 11:23:40.159,0.366,348,293
2025-06-12 11:23:40.197,0.404,348,293
2025-06-12 11:23:40.239,0.447,348,293
2025-06-12 11:23:40.269,0.476,348,292
2025-06-12 11:23:40.285,0.493,348,292
2025-06-12 11:23:40.306,0.513,348,292
2025-06-12 11:23:40.373,0.581,348,293
2025-06-12 11:23:40.400,0.607,348,293
2025-06-12 11:23:40.430,0.637,348,293
2025-06-12 11:23:40.462,0.669,348,293
2025-06-12 11:23:40.496,0.703,348,293
2025-06-12 11:23:40.535,0.743,348,293
2025-06-12 11:23:40.559,0.766,347,292
2025-06-12 11:23:40.595,0.802,347,292
2025-06-12 11:23:40.645,0.852,347,292
2025-06-12 11:23:40.675,0.882,346,292
2025-06-12 11:23:40.685,0.892,346,292
2025-06-12 11:23:40.711,0.918,347,291
2025-06-12 11:23:40.768,0.975,347,292
2025-06-12 11:23:40.798,1.005,347,292
2025-06-12 11:23:40.834,1.041,347,292
2025-06-12 11:23:40.870,1.078,347,293
2025-06-12 11:23:40.895,1.102,347,293
2025-06-12 11:23:40.931,1.139,347,292
2025-06-12 11:23:40.958,1.166,347,292
2025-06-12 11:23:40.990,1.198,347,292
2025-06-12 11:23:41.047,1.254,347,292
2025-06-12 11:23:41.070,1.277,347,292
2025-06-12 11:23:41.091,1.299,347,292
2025-06-12 11:23:41.106,1.314,347,292
2025-06-12 11:23:41.165,1.372,346,292
2025-06-12 11:23:41.204,1.411,346,292
2025-06-12 11:23:41.234,1.441,346,292
2025-06-12 11:23:41.264,1.471,346,292
2025-06-12 11:23:41.294,1.501,346,292
2025-06-12 11:23:41.330,1.537,346,293
2025-06-12 11:23:41.372,1.579,346,293
2025-06-12 11:23:41.389,1.597,345,294
2025-06-12 11:23:41.440,1.647,345,294
2025-06-12 11:23:41.473,1.68,345,295
2025-06-12 11:23:41.479,1.687,345,295
2025-06-12 11:23:41.507,1.714,345,294
2025-06-12 11:23:41.566,1.773,345,295
2025-06-12 11:23:41.601,1.808,345,294
2025-06-12 11:23:41.631,1.839,346,294
2025-06-12 11:23:41.662,1.869,346,294
2025-06-12 11:23:41.700,1.908,346,294
2025-06-12 11:23:41.728,1.935,346,294
2025-06-12 11:23:41.758,1.966,346,295
2025-06-12 11:23:41.794,2.001,346,295
2025-06-12 11:23:41.838,2.045,346,295
2025-06-12 11:23:41.875,2.082,346,295
2025-06-12 11:23:41.881,2.088,346,295
2025-06-12 11:23:41.903,2.11,346,295
2025-06-12 11:23:41.966,2.174,346,295
2025-06-12 11:23:41.998,2.205,346,295
2025-06-12 11:23:42.037,2.245,347,295
2025-06-12 11:23:42.064,2.271,346,295
2025-06-12 11:23:42.094,2.302,346,295
2025-06-12 11:23:42.129,2.336,346,295
2025-06-12 11:23:42.159,2.366,346,294
2025-06-12 11:23:42.197,2.405,346,295
2025-06-12 11:23:42.240,2.448,346,295
2025-06-12 11:23:42.270,2.478,346,295
2025-06-12 11:23:42.284,2.492,346,295
2025-06-12 11:23:42.304,2.511,346,295
2025-06-12 11:23:42.374,2.581,346,296
2025-06-12 11:23:42.398,2.605,346,296
2025-06-12 11:23:42.433,2.64,346,296
2025-06-12 11:23:42.464,2.671,346,296
2025-06-12 11:23:42.495,2.702,346,296
2025-06-12 11:23:42.534,2.741,346,295
2025-06-12 11:23:42.560,2.767,346,295
2025-06-12 11:23:42.591,2.798,345,295
2025-06-12 11:23:42.641,2.848,346,295
2025-06-12 11:23:42.670,2.877,346,295
2025-06-12 11:23:42.683,2.891,346,295
2025-06-12 11:23:42.708,2.916,346,295
2025-06-12 11:23:42.766,2.973,346,296
2025-06-12 11:23:42.799,3.006,346,295
2025-06-12 11:23:42.830,3.037,346,295
2025-06-12 11:23:42.868,3.075,345,295
2025-06-12 11:23:42.897,3.104,345,295
2025-06-12 11:23:42.928,3.135,345,296
2025-06-12 11:23:42.960,3.167,345,295
2025-06-12 11:23:42.994,3.201,345,296
2025-06-12 11:23:43.044,3.251,346,296
2025-06-12 11:23:43.072,3.279,345,296
2025-06-12 11:23:43.085,3.292,345,296
2025-06-12 11:23:43.103,3.31,345,296
2025-06-12 11:23:43.165,3.372,345,296
2025-06-12 11:23:43.208,3.415,345,295
2025-06-12 11:23:43.230,3.437,345,296
2025-06-12 11:23:43.265,3.473,345,296
2025-06-12 11:23:43.293,3.5,345,295
2025-06-12 11:23:43.326,3.533,345,295
2025-06-12 11:23:43.364,3.571,345,295
2025-06-12 11:23:43.391,3.598,345,294
2025-06-12 11:23:43.442,3.649,345,294
2025-06-12 11:23:43.471,3.678,345,294
2025-06-12 11:23:43.488,3.695,345,294
2025-06-12 11:23:43.503,3.71,345,294
2025-06-12 11:23:43.566,3.773,344,295
2025-06-12 11:23:43.598,3.806,344,296
2025-06-12 11:23:43.634,3.841,344,296
2025-06-12 11:23:43.670,3.877,343,296
2025-06-12 11:23:43.700,3.907,342,297
2025-06-12 11:23:43.728,3.935,341,297
2025-06-12 11:23:43.757,3.965,341,297
2025-06-12 11:23:43.789,3.996,340,298
