timestamp,x_coordinate,y_coordinate
2025-06-12 11:23:39,348.0,293.8
2025-06-12 11:23:40,347.48387096774195,292.38709677419354
2025-06-12 11:23:41,345.9,293.7
2025-06-12 11:23:42,345.8333333333333,295.23333333333335
2025-06-12 11:23:43,343.23333333333335,296.03333333333336
2025-06-12 11:23:44,336.96666666666664,294.9
2025-06-12 11:23:45,335.48275862068965,301.7586206896552
2025-06-12 11:23:46,334.0,303.0
2025-06-12 11:23:47,334.86206896551727,303.1034482758621
2025-06-12 11:23:48,336.1290322580645,303.0
2025-06-12 11:23:49,338.0689655172414,304.6896551724138
2025-06-12 11:23:50,337.53333333333336,304.96666666666664
2025-06-12 11:23:51,336.8666666666667,304.96666666666664
2025-06-12 11:23:52,338.38709677419354,300.7741935483871
2025-06-12 11:23:53,338.6896551724138,298.82758620689657
2025-06-12 11:23:54,337.3666666666667,300.8666666666667
2025-06-12 11:23:55,337.0,301.0
2025-06-12 11:23:56,335.6666666666667,301.06666666666666
2025-06-12 11:23:57,334.3,301.8
2025-06-12 11:23:58,333.8333333333333,302.93333333333334
2025-06-12 11:23:59,333.4,303.56666666666666
2025-06-12 11:24:00,334.2258064516129,303.16129032258067
2025-06-12 11:24:01,335.17241379310343,303.0
2025-06-12 11:24:02,335.1666666666667,303.9
2025-06-12 11:24:03,335.3333333333333,304.0
2025-06-12 11:24:04,336.3,304.0
2025-06-12 11:24:05,336.6,304.06666666666666
2025-06-12 11:24:06,336.0,304.96774193548384
2025-06-12 11:24:07,336.0,305.2413793103448
2025-06-12 11:24:08,336.1333333333333,306.0
2025-06-12 11:24:09,336.8666666666667,306.0
2025-06-12 11:24:10,337.26666666666665,306.0
2025-06-12 11:24:11,337.03333333333336,306.5
2025-06-12 11:24:12,336.8,307.0
2025-06-12 11:24:13,337.61290322580646,307.0
2025-06-12 11:24:14,337.41379310344826,307.0344827586207
2025-06-12 11:24:15,337.38709677419354,307.80645161290323
2025-06-12 11:24:16,337.3,308.0
2025-06-12 11:24:17,337.06666666666666,308.0
2025-06-12 11:24:18,337.0344827586207,308.51724137931035
2025-06-12 11:24:19,336.96774193548384,310.2903225806452
2025-06-12 11:24:20,337.82758620689657,309.44827586206895
2025-06-12 11:24:21,338.06451612903226,309.0967741935484
2025-06-12 11:24:22,337.7586206896552,309.9310344827586
2025-06-12 11:24:23,337.0967741935484,310.0
2025-06-12 11:24:24,337.2413793103448,309.1034482758621
2025-06-12 11:24:25,337.0967741935484,298.16129032258067
2025-06-12 11:24:26,329.13793103448273,299.3103448275862
2025-06-12 11:24:27,332.2258064516129,301.83870967741933
2025-06-12 11:24:28,336.8333333333333,310.3666666666667
2025-06-12 11:24:29,329.6896551724138,309.51724137931035
2025-06-12 11:24:30,323.80645161290323,308.8709677419355
2025-06-12 11:24:31,330.7241379310345,310.48275862068965
2025-06-12 11:24:32,333.80645161290323,312.2258064516129
2025-06-12 11:24:33,335.0,311.9310344827586
2025-06-12 11:24:34,334.16129032258067,310.3225806451613
2025-06-12 11:24:35,332.7931034482759,306.86206896551727
2025-06-12 11:24:36,332.3225806451613,305.3225806451613
2025-06-12 11:24:37,335.2068965517241,303.48275862068965
2025-06-12 11:24:38,337.19354838709677,303.61290322580646
2025-06-12 11:24:39,339.0689655172414,301.6896551724138
2025-06-12 11:24:40,341.06451612903226,305.0
2025-06-12 11:24:41,338.3333333333333,306.26666666666665
2025-06-12 11:24:42,336.8666666666667,308.6
2025-06-12 11:24:43,336.6333333333333,309.6666666666667
2025-06-12 11:24:44,338.0,310.1333333333333
2025-06-12 11:24:45,337.8,310.96666666666664
