timestamp,heart_rate
2025-06-12 09:37:46,64
2025-06-12 09:37:51,59
2025-06-12 09:38:00,64
2025-06-12 09:38:02,69
2025-06-12 09:38:10,64
2025-06-12 09:38:19,63
2025-06-12 09:38:23,60
2025-06-12 09:38:32,61
2025-06-12 09:38:38,63
2025-06-12 09:38:43,65
2025-06-12 09:38:45,54
2025-06-12 09:38:46,66
2025-06-12 09:38:51,60
2025-06-12 09:38:53,62
2025-06-12 09:38:57,64
2025-06-12 09:39:02,60
2025-06-12 09:39:07,61
2025-06-12 09:39:09,62
2025-06-12 09:39:16,59
2025-06-12 09:39:18,66
2025-06-12 09:39:19,62
2025-06-12 09:39:25,62
2025-06-12 09:39:29,60
2025-06-12 09:39:34,60
2025-06-12 09:39:41,62
2025-06-12 09:39:44,62
2025-06-12 09:39:49,66
2025-06-12 09:39:53,60
2025-06-12 09:39:58,61
2025-06-12 09:40:03,69
2025-06-12 09:40:06,61
2025-06-12 09:40:08,56
2025-06-12 09:40:12,59
2025-06-12 09:40:14,61
2025-06-12 09:40:23,59
2025-06-12 09:40:27,66
2025-06-12 09:40:30,61
2025-06-12 09:40:35,58
2025-06-12 09:40:40,60
2025-06-12 09:40:46,53
2025-06-12 09:40:50,60
2025-06-12 09:40:56,60
2025-06-12 09:41:00,60
2025-06-12 09:41:05,58
2025-06-12 09:41:13,64
2025-06-12 09:41:21,60
2025-06-12 09:41:23,59
2025-06-12 09:41:30,59
2025-06-12 09:41:33,60
2025-06-12 09:41:38,58
2025-06-12 09:41:42,61
2025-06-12 09:41:50,62
2025-06-12 09:41:54,59
2025-06-12 09:41:59,60
2025-06-12 09:42:04,61
2025-06-12 09:42:09,61
2025-06-12 09:42:14,58
2025-06-12 09:42:18,58
2025-06-12 09:42:21,58
2025-06-12 09:42:25,58
2025-06-12 09:42:31,58
2025-06-12 09:42:35,61
2025-06-12 09:42:40,58
2025-06-12 09:42:45,57
2025-06-12 09:42:47,58
2025-06-12 09:42:52,61
2025-06-12 09:42:58,64
2025-06-12 09:43:04,56
2025-06-12 09:43:09,60
2025-06-12 09:43:16,57
2025-06-12 09:43:25,55
2025-06-12 09:43:28,56
2025-06-12 09:43:37,57
2025-06-12 09:43:42,57
2025-06-12 09:43:45,58
2025-06-12 09:43:49,56
2025-06-12 09:43:54,55
2025-06-12 09:44:03,56
2025-06-12 09:44:05,58
2025-06-12 09:44:07,56
2025-06-12 09:44:12,56
2025-06-12 09:44:19,56
2025-06-12 09:44:24,57
2025-06-12 09:44:27,49
2025-06-12 09:44:29,56
2025-06-12 09:44:34,54
2025-06-12 09:44:39,63
2025-06-12 09:44:42,54
2025-06-12 09:44:47,59
2025-06-12 09:44:52,50
2025-06-12 09:45:01,55
2025-06-12 09:45:04,55
2025-06-12 09:45:09,61
2025-06-12 09:45:14,56
2025-06-12 09:45:20,54
2025-06-12 09:45:25,55
2025-06-12 09:45:27,56
2025-06-12 09:45:32,53
2025-06-12 09:45:39,54
2025-06-12 09:45:44,53
2025-06-12 09:45:53,54
2025-06-12 09:45:56,53
2025-06-12 09:46:02,54
2025-06-12 09:46:04,53
2025-06-12 09:46:09,55
2025-06-12 09:46:13,53
2025-06-12 09:46:14,56
2025-06-12 09:46:23,51
2025-06-12 09:46:25,57
2025-06-12 09:46:32,51
2025-06-12 09:46:37,55
2025-06-12 09:46:39,53
2025-06-12 09:46:40,52
2025-06-12 09:46:44,54
2025-06-12 09:46:52,52
2025-06-12 09:46:55,52
2025-06-12 09:46:57,59
2025-06-12 09:47:06,53
2025-06-12 09:47:08,54
2025-06-12 09:47:12,50
2025-06-12 09:47:18,56
2025-06-12 09:47:19,52
2025-06-12 09:47:21,50
2025-06-12 09:47:25,52
2025-06-12 09:47:29,52
2025-06-12 09:47:34,50
2025-06-12 09:47:41,52
2025-06-12 09:47:48,44
2025-06-12 09:47:52,51
2025-06-12 09:47:59,50
2025-06-12 09:48:01,51
2025-06-12 09:48:05,53
2025-06-12 09:48:13,49
2025-06-12 09:48:22,50
