timestamp,active_energy_burned,basal_energy_burned,heart_rate,physical_effort
2025-06-05 16:45:40,0.167,0.066,,
2025-06-05 16:45:42,0.167,0.066,,
2025-06-05 16:45:45,0.133,0.066,,
2025-06-05 16:45:46,,,68.0,
2025-06-05 16:45:48,0.133,0.066,,
2025-06-05 16:45:50,0.112,0.066,,
2025-06-05 16:45:52,,,63.0,
2025-06-05 16:45:53,0.077,0.066,,
2025-06-05 16:45:55,0.041,0.066,,
2025-06-05 16:45:56,,,61.0,
2025-06-05 16:45:58,0.077,0.066,,
2025-06-05 16:46:00,0.095,0.066,,
2025-06-05 16:46:01,,,59.0,
2025-06-05 16:46:03,0.095,0.066,,
2025-06-05 16:46:05,0.095,0.066,,
2025-06-05 16:46:06,,,60.0,
2025-06-05 16:46:08,0.09,0.066,,
2025-06-05 16:46:09,,,58.0,
2025-06-05 16:46:11,0.09,0.066,,
2025-06-05 16:46:13,0.095,0.066,59.0,
2025-06-05 16:46:16,0.095,0.066,,
2025-06-05 16:46:18,0.082,0.066,,
2025-06-05 16:46:21,0.082,0.066,56.0,
2025-06-05 16:46:23,0.082,0.066,,
2025-06-05 16:46:24,,,56.0,
2025-06-05 16:46:26,0.082,0.066,,
2025-06-05 16:46:29,0.086,0.066,,
2025-06-05 16:46:30,,,57.0,
2025-06-05 16:46:31,0.086,0.066,,
2025-06-05 16:46:33,,,57.0,
2025-06-05 16:46:34,0.086,0.066,,
2025-06-05 16:46:36,0.09,0.066,,
2025-06-05 16:46:38,,,58.0,
2025-06-05 16:46:39,0.09,0.066,,
2025-06-05 16:46:41,0.103,0.066,,
2025-06-05 16:46:44,0.103,0.066,61.0,
2025-06-05 16:46:46,0.103,0.066,,
2025-06-05 16:46:48,,,61.0,
2025-06-05 16:46:49,0.103,0.066,,
2025-06-05 16:46:52,0.103,0.066,,
2025-06-05 16:46:54,0.095,0.066,,4.0
2025-06-05 16:46:55,,,59.0,
2025-06-05 16:46:57,0.077,0.066,,
2025-06-05 16:46:59,0.077,0.066,,
2025-06-05 16:47:00,,,58.0,
2025-06-05 16:47:02,0.077,0.066,,6.2
2025-06-05 16:47:03,,,57.0,
2025-06-05 16:47:04,0.086,0.066,,
2025-06-05 16:47:07,0.116,0.066,,
2025-06-05 16:47:08,,,64.0,
2025-06-05 16:47:10,0.116,0.066,,
2025-06-05 16:47:12,0.116,0.066,,
2025-06-05 16:47:15,0.12,0.066,,
2025-06-05 16:47:16,,,65.0,
2025-06-05 16:47:17,0.12,0.066,,
2025-06-05 16:47:20,0.116,0.066,,
2025-06-05 16:47:22,0.077,0.066,64.0,
2025-06-05 16:47:25,0.077,0.066,,
2025-06-05 16:47:27,0.107,0.066,62.0,
2025-06-05 16:47:29,,,63.0,
2025-06-05 16:47:30,0.112,0.066,,
2025-06-05 16:47:33,0.112,0.066,,
2025-06-05 16:47:35,0.097,0.066,,
2025-06-05 16:47:37,,,61.0,
2025-06-05 16:47:38,0.097,0.066,,
2025-06-05 16:47:40,0.077,0.066,,
2025-06-05 16:47:42,,,60.0,
2025-06-05 16:47:43,0.097,0.066,,
2025-06-05 16:47:45,0.097,0.066,,
2025-06-05 16:47:46,,,62.0,
2025-06-05 16:47:48,0.107,0.066,,
2025-06-05 16:47:51,0.116,0.066,,
2025-06-05 16:47:52,,,64.0,
2025-06-05 16:47:53,0.116,0.066,,
2025-06-05 16:47:55,,,65.0,
2025-06-05 16:47:56,0.12,0.066,,
2025-06-05 16:47:58,0.12,0.066,,
2025-06-05 16:48:01,0.095,0.066,,
2025-06-05 16:48:02,,,59.0,
2025-06-05 16:48:03,0.095,0.066,,
2025-06-05 16:48:06,0.095,0.066,,
2025-06-05 16:48:07,,,59.0,
2025-06-05 16:48:08,0.095,0.066,,
2025-06-05 16:48:09,,,59.0,
2025-06-05 16:48:11,0.095,0.066,,
2025-06-05 16:48:14,0.095,0.066,,
2025-06-05 16:48:16,0.095,0.066,,
2025-06-05 16:48:17,,,59.0,
2025-06-05 16:48:18,,,59.0,
2025-06-05 16:48:19,0.095,0.066,,
2025-06-05 16:48:21,0.09,0.066,,
2025-06-05 16:48:24,0.09,0.066,58.0,
2025-06-05 16:48:26,0.09,0.066,,
2025-06-05 16:48:29,0.078,0.066,,
2025-06-05 16:48:31,,,55.0,
2025-06-05 16:48:32,0.078,0.066,,
2025-06-05 16:48:34,0.078,0.066,,
2025-06-05 16:48:36,,,55.0,
2025-06-05 16:48:37,0.078,0.066,,
2025-06-05 16:48:39,0.078,0.066,,
2025-06-05 16:48:41,,,55.0,
2025-06-05 16:48:42,0.078,0.066,,
2025-06-05 16:48:43,,,55.0,
2025-06-05 16:48:44,0.078,0.066,,
2025-06-05 16:48:47,0.078,0.066,,
2025-06-05 16:48:49,0.086,0.066,,
2025-06-05 16:48:51,,,57.0,
2025-06-05 16:48:52,0.086,0.066,,
2025-06-05 16:48:55,0.09,0.066,,
2025-06-05 16:48:56,,,58.0,
2025-06-05 16:48:57,0.09,0.066,,
2025-06-05 16:49:00,0.086,0.066,,
2025-06-05 16:49:01,,,57.0,
2025-06-05 16:49:02,0.086,0.066,,
2025-06-05 16:49:05,0.086,0.066,57.0,
2025-06-05 16:49:07,0.09,0.066,,
2025-06-05 16:49:08,,,58.0,
2025-06-05 16:49:10,0.09,0.066,,
2025-06-05 16:49:13,0.09,0.066,,
2025-06-05 16:49:15,0.09,0.066,,
2025-06-05 16:49:17,,,60.0,
2025-06-05 16:49:18,0.077,0.066,60.0,4.0
2025-06-05 16:49:20,0.077,0.066,,
2025-06-05 16:49:23,0.077,0.066,,4.9
2025-06-05 16:49:25,0.097,0.066,,
2025-06-05 16:49:27,,,67.0,
2025-06-05 16:49:28,0.097,0.066,,
2025-06-05 16:49:30,0.11,0.066,,
2025-06-05 16:49:32,,,73.0,
2025-06-05 16:49:33,0.11,0.066,,
2025-06-05 16:49:36,0.077,0.066,74.0,
2025-06-05 16:49:38,0.077,0.066,,6.4
2025-06-05 16:49:39,,,72.0,
2025-06-05 16:49:41,0.129,0.066,,
2025-06-05 16:49:43,0.129,0.066,,
2025-06-05 16:49:46,0.129,0.066,,
2025-06-05 16:49:47,,,67.0,
2025-06-05 16:49:48,0.129,0.066,,
2025-06-05 16:49:51,0.112,0.066,,
2025-06-05 16:49:52,,,63.0,
2025-06-05 16:49:54,0.112,0.066,63.0,
2025-06-05 16:49:56,0.112,0.066,,
2025-06-05 16:49:59,0.09,0.066,,
2025-06-05 16:50:01,0.09,0.066,58.0,
2025-06-05 16:50:04,0.09,0.066,,
2025-06-05 16:50:05,,,58.0,
2025-06-05 16:50:06,0.09,0.066,,
2025-06-05 16:50:08,,,58.0,
2025-06-05 16:50:09,0.09,0.066,,
2025-06-05 16:50:11,0.09,0.066,,
2025-06-05 16:50:13,,,58.0,
2025-06-05 16:50:14,0.09,0.066,,
2025-06-05 16:50:17,0.086,0.066,,
2025-06-05 16:50:18,,,57.0,
2025-06-05 16:50:19,0.086,0.066,,
2025-06-05 16:50:22,0.086,0.066,,
2025-06-05 16:50:24,0.086,0.066,57.0,1.6
2025-06-05 16:50:27,0.041,0.066,,
2025-06-05 16:50:28,,,57.0,
2025-06-05 16:50:29,0.041,0.066,,
2025-06-05 16:50:32,0.041,0.066,,
2025-06-05 16:50:34,0.041,0.066,,
2025-06-05 16:50:37,0.041,0.066,57.0,
2025-06-05 16:50:39,,,57.0,
2025-06-05 16:50:40,0.041,0.066,,
2025-06-05 16:50:42,0.041,0.066,,6.5
2025-06-05 16:50:45,0.086,0.066,,
2025-06-05 16:50:46,,,57.0,
2025-06-05 16:50:47,0.086,0.066,,
2025-06-05 16:50:48,,,57.0,
2025-06-05 16:50:50,0.086,0.066,,
2025-06-05 16:50:52,0.086,0.066,,
2025-06-05 16:50:53,,,57.0,
2025-06-05 16:50:55,0.086,0.066,,
2025-06-05 16:50:58,0.086,0.066,,
2025-06-05 16:51:00,0.086,0.066,57.0,
2025-06-05 16:51:03,0.086,0.066,,
2025-06-05 16:51:05,0.086,0.066,,
2025-06-05 16:51:07,,,57.0,
2025-06-05 16:51:08,0.086,0.066,57.0,
2025-06-05 16:51:10,0.086,0.066,,1.6
2025-06-05 16:51:13,0.041,0.066,,
2025-06-05 16:51:15,0.041,0.066,,
2025-06-05 16:51:17,,,57.0,
2025-06-05 16:51:18,0.041,0.066,,6.5
2025-06-05 16:51:20,,,56.0,
2025-06-05 16:51:21,0.082,0.066,,
2025-06-05 16:51:23,0.082,0.066,56.0,
2025-06-05 16:51:26,0.082,0.066,,
2025-06-05 16:51:28,0.082,0.066,,
2025-06-05 16:51:30,,,56.0,
2025-06-05 16:51:31,0.082,0.066,,
2025-06-05 16:51:33,0.082,0.066,,
2025-06-05 16:51:36,0.082,0.066,,
2025-06-05 16:51:37,,,56.0,
2025-06-05 16:51:39,0.082,0.066,56.0,
2025-06-05 16:51:41,0.082,0.066,,
2025-06-05 16:51:44,0.082,0.066,57.0,4.0
2025-06-05 16:51:46,0.077,0.066,,
2025-06-05 16:51:49,0.077,0.066,,
2025-06-05 16:51:50,,,56.0,
2025-06-05 16:51:51,0.077,0.066,,6.5
2025-06-05 16:51:53,,,57.0,
2025-06-05 16:51:54,0.086,0.066,,
2025-06-05 16:51:56,0.086,0.066,,
2025-06-05 16:51:59,0.09,0.066,,
2025-06-05 16:52:02,0.09,0.066,58.0,
2025-06-05 16:52:04,0.09,0.066,,
2025-06-05 16:52:07,0.09,0.066,57.0,
2025-06-05 16:52:09,0.09,0.066,,
2025-06-05 16:52:11,,,58.0,
2025-06-05 16:52:12,0.09,0.066,,
2025-06-05 16:52:14,0.09,0.066,,
2025-06-05 16:52:17,0.09,0.066,58.0,
2025-06-05 16:52:19,,,58.0,
2025-06-05 16:52:20,0.09,0.066,,
2025-06-05 16:52:22,0.095,0.066,,
2025-06-05 16:52:23,,,59.0,
2025-06-05 16:52:25,0.095,0.066,,
2025-06-05 16:52:27,0.09,0.066,,
2025-06-05 16:52:30,0.09,0.066,58.0,
2025-06-05 16:52:32,0.09,0.066,,
2025-06-05 16:52:35,0.086,0.066,57.0,
2025-06-05 16:52:37,0.086,0.066,,
2025-06-05 16:52:40,0.086,0.066,,
2025-06-05 16:52:41,,,57.0,
2025-06-05 16:52:43,0.086,0.066,,
2025-06-05 16:52:45,0.078,0.066,,
2025-06-05 16:52:46,,,55.0,
2025-06-05 16:52:48,0.078,0.066,,
2025-06-05 16:52:50,0.078,0.066,,
2025-06-05 16:52:52,,,55.0,
2025-06-05 16:52:53,0.078,0.066,,
2025-06-05 16:52:55,0.078,0.066,,
2025-06-05 16:52:56,,,55.0,
2025-06-05 16:52:58,0.078,0.066,,
2025-06-05 16:52:59,,,55.0,
2025-06-05 16:53:01,0.078,0.066,,
2025-06-05 16:53:03,0.082,0.066,,
2025-06-05 16:53:04,,,56.0,
2025-06-05 16:53:06,0.082,0.066,,1.6
2025-06-05 16:53:08,0.041,0.066,,
2025-06-05 16:53:11,0.041,0.066,55.0,
2025-06-05 16:53:13,0.041,0.066,,
2025-06-05 16:53:14,,,54.0,
2025-06-05 16:53:16,0.041,0.066,,6.5
2025-06-05 16:53:18,0.082,0.066,,
2025-06-05 16:53:21,0.082,0.066,,
2025-06-05 16:53:22,,,56.0,
2025-06-05 16:53:24,0.082,0.066,,
2025-06-05 16:53:26,0.082,0.066,57.0,
2025-06-05 16:53:28,,,56.0,
2025-06-05 16:53:29,0.082,0.066,,
2025-06-05 16:53:31,0.078,0.066,,
2025-06-05 16:53:33,,,55.0,
2025-06-05 16:53:34,0.078,0.066,,
2025-06-05 16:53:36,0.078,0.066,,
2025-06-05 16:53:38,,,55.0,
2025-06-05 16:53:39,0.078,0.066,,1.6
2025-06-05 16:53:42,0.041,0.066,,
2025-06-05 16:53:44,0.041,0.066,,
2025-06-05 16:53:46,,,53.0,
2025-06-05 16:53:47,0.041,0.066,,4.3
2025-06-05 16:53:49,0.077,0.066,,
2025-06-05 16:53:50,,,53.0,
2025-06-05 16:53:52,0.077,0.066,,
2025-06-05 16:53:53,,,54.0,
2025-06-05 16:53:54,0.077,0.066,,
2025-06-05 16:53:57,0.097,0.066,,5.3
2025-06-05 16:53:59,0.097,0.066,,
2025-06-05 16:54:01,,,64.0,
2025-06-05 16:54:02,0.097,0.066,,
2025-06-05 16:54:05,0.097,0.066,,4.6
2025-06-05 16:54:07,0.077,0.066,63.0,
2025-06-05 16:54:10,0.077,0.066,,
2025-06-05 16:54:12,0.077,0.066,61.0,
2025-06-05 16:54:13,,,61.0,
2025-06-05 16:54:15,0.077,0.066,,
2025-06-05 16:54:17,0.077,0.066,,
2025-06-05 16:54:18,,,66.0,
2025-06-05 16:54:20,0.124,0.066,,6.5
2025-06-05 16:54:23,0.124,0.066,,
2025-06-05 16:54:25,0.15,0.066,,
2025-06-05 16:54:27,,,72.0,
2025-06-05 16:54:28,0.15,0.066,,
2025-06-05 16:54:30,0.146,0.066,,
2025-06-05 16:54:32,,,71.0,
2025-06-05 16:54:33,0.146,0.066,,
2025-06-05 16:54:35,0.133,0.066,,
2025-06-05 16:54:37,,,68.0,
2025-06-05 16:54:38,0.133,0.066,,
2025-06-05 16:54:40,0.124,0.066,,
2025-06-05 16:54:42,,,66.0,
2025-06-05 16:54:43,0.124,0.066,,
2025-06-05 16:54:44,,,64.0,
2025-06-05 16:54:46,0.116,0.066,,1.6
2025-06-05 16:54:48,0.041,0.066,,
2025-06-05 16:54:51,0.041,0.066,,
2025-06-05 16:54:52,,,60.0,
2025-06-05 16:54:53,0.041,0.066,,
2025-06-05 16:54:55,,,60.0,
2025-06-05 16:54:56,0.041,0.066,,6.5
2025-06-05 16:54:58,0.09,0.066,,
2025-06-05 16:55:01,0.09,0.066,,
2025-06-05 16:55:02,,,58.0,
2025-06-05 16:55:04,0.09,0.066,,
2025-06-05 16:55:05,,,58.0,
2025-06-05 16:55:06,0.09,0.066,,
2025-06-05 16:55:09,0.09,0.066,,
2025-06-05 16:55:11,0.09,0.066,,
2025-06-05 16:55:12,,,58.0,
2025-06-05 16:55:14,0.09,0.066,58.0,
2025-06-05 16:55:16,0.09,0.066,,
2025-06-05 16:55:19,0.09,0.066,58.0,
2025-06-05 16:55:21,0.09,0.066,,1.6
2025-06-05 16:55:24,0.041,0.066,,
2025-06-05 16:55:27,0.041,0.066,57.0,
2025-06-05 16:55:28,,,57.0,
2025-06-05 16:55:29,0.041,0.066,,
2025-06-05 16:55:32,0.041,0.066,,
2025-06-05 16:55:34,0.041,0.066,57.0,
2025-06-05 16:55:37,0.041,0.066,,
2025-06-05 16:55:39,0.041,0.066,,
2025-06-05 16:55:42,0.041,0.066,57.0,
2025-06-05 16:55:44,0.041,0.066,57.0,
2025-06-05 16:55:47,0.041,0.066,,
2025-06-05 16:55:50,0.041,0.066,,6.5
2025-06-05 16:55:52,0.082,0.066,57.0,
2025-06-05 16:55:54,,,56.0,
2025-06-05 16:55:55,0.086,0.066,,
2025-06-05 16:55:57,0.086,0.066,,
2025-06-05 16:55:59,,,57.0,
2025-06-05 16:56:00,0.086,0.066,,
2025-06-05 16:56:02,0.086,0.066,,4.0
2025-06-05 16:56:05,0.077,0.066,,
2025-06-05 16:56:06,,,58.0,
2025-06-05 16:56:08,0.077,0.066,59.0,
2025-06-05 16:56:10,0.077,0.066,,
2025-06-05 16:56:13,0.077,0.066,62.0,
2025-06-05 16:56:15,0.077,0.066,,
2025-06-05 16:56:18,0.077,0.066,67.0,
2025-06-05 16:56:20,0.077,0.066,,6.5
2025-06-05 16:56:23,0.129,0.066,,
2025-06-05 16:56:25,0.129,0.066,,
2025-06-05 16:56:27,,,67.0,
2025-06-05 16:56:28,0.129,0.066,,4.0
2025-06-05 16:56:31,0.077,0.066,,
2025-06-05 16:56:32,,,65.0,
2025-06-05 16:56:33,0.077,0.066,,
2025-06-05 16:56:36,0.077,0.066,,
2025-06-05 16:56:37,,,62.0,
2025-06-05 16:56:38,0.077,0.066,,
2025-06-05 16:56:41,0.123,0.266,,1.7
2025-06-05 16:56:42,,,63.0,
