timestamp,time_elapsed_seconds,x_coordinate,y_coordinate
2025-06-05 17:58:47.491,0.016,354,237
2025-06-05 17:58:47.558,0.083,354,237
2025-06-05 17:58:47.586,0.111,354,237
2025-06-05 17:58:47.616,0.141,354,236
2025-06-05 17:58:47.653,0.178,354,236
2025-06-05 17:58:47.697,0.222,354,236
2025-06-05 17:58:47.726,0.251,354,235
2025-06-05 17:58:47.742,0.267,354,235
2025-06-05 17:58:47.763,0.288,354,235
2025-06-05 17:58:47.793,0.318,354,235
2025-06-05 17:58:47.822,0.347,355,234
2025-06-05 17:58:47.858,0.383,355,234
2025-06-05 17:58:47.887,0.412,356,233
2025-06-05 17:58:47.940,0.465,356,233
2025-06-05 17:58:47.971,0.496,357,232
2025-06-05 17:58:47.999,0.524,358,231
2025-06-05 17:58:48.038,0.563,361,230
2025-06-05 17:58:48.080,0.605,365,229
2025-06-05 17:58:48.115,0.64,370,227
2025-06-05 17:58:48.144,0.669,376,226
2025-06-05 17:58:48.180,0.705,383,226
2025-06-05 17:58:48.211,0.736,389,225
2025-06-05 17:58:48.260,0.785,395,225
2025-06-05 17:58:48.267,0.792,395,225
2025-06-05 17:58:48.290,0.814,400,226
2025-06-05 17:58:48.355,0.88,406,228
2025-06-05 17:58:48.401,0.926,407,231
2025-06-05 17:58:48.421,0.946,407,231
2025-06-05 17:58:48.434,0.959,407,234
2025-06-05 17:58:48.463,0.988,406,239
2025-06-05 17:58:48.493,1.018,405,244
2025-06-05 17:58:48.546,1.071,403,247
2025-06-05 17:58:48.575,1.1,401,250
2025-06-05 17:58:48.609,1.134,400,251
2025-06-05 17:58:48.638,1.163,400,252
2025-06-05 17:58:48.676,1.2,399,253
2025-06-05 17:58:48.704,1.229,399,253
2025-06-05 17:58:48.736,1.261,397,254
2025-06-05 17:58:48.771,1.296,396,254
2025-06-05 17:58:48.801,1.326,394,253
2025-06-05 17:58:48.853,1.378,391,250
2025-06-05 17:58:48.882,1.407,389,248
2025-06-05 17:58:48.915,1.44,386,244
2025-06-05 17:58:48.942,1.467,383,242
2025-06-05 17:58:48.981,1.506,381,240
2025-06-05 17:58:49.009,1.534,379,239
2025-06-05 17:58:49.043,1.568,377,238
2025-06-05 17:58:49.076,1.601,376,237
2025-06-05 17:58:49.103,1.628,375,237
2025-06-05 17:58:49.141,1.666,374,236
2025-06-05 17:58:49.182,1.707,373,235
2025-06-05 17:58:49.221,1.746,373,234
2025-06-05 17:58:49.251,1.776,372,234
2025-06-05 17:58:49.281,1.806,372,234
2025-06-05 17:58:49.316,1.841,372,234
2025-06-05 17:58:49.346,1.871,372,234
2025-06-05 17:58:49.381,1.906,372,234
2025-06-05 17:58:49.411,1.936,373,234
2025-06-05 17:58:49.440,1.965,373,235
2025-06-05 17:58:49.475,2.0,373,235
2025-06-05 17:58:49.520,2.045,373,236
2025-06-05 17:58:49.558,2.083,374,237
2025-06-05 17:58:49.589,2.114,374,238
2025-06-05 17:58:49.619,2.144,375,238
2025-06-05 17:58:49.650,2.175,375,239
2025-06-05 17:58:49.680,2.205,375,239
2025-06-05 17:58:49.712,2.237,375,239
2025-06-05 17:58:49.748,2.273,376,239
2025-06-05 17:58:49.778,2.303,376,239
2025-06-05 17:58:49.808,2.333,376,239
2025-06-05 17:58:49.862,2.387,376,239
2025-06-05 17:58:49.873,2.398,376,239
2025-06-05 17:58:49.891,2.416,376,239
2025-06-05 17:58:49.952,2.477,375,240
2025-06-05 17:58:49.989,2.514,375,240
2025-06-05 17:58:50.018,2.543,375,240
2025-06-05 17:58:50.048,2.572,375,240
2025-06-05 17:58:50.086,2.611,375,240
2025-06-05 17:58:50.115,2.64,375,240
2025-06-05 17:58:50.145,2.67,375,240
2025-06-05 17:58:50.197,2.722,375,240
2025-06-05 17:58:50.214,2.739,375,240
2025-06-05 17:58:50.229,2.754,375,240
2025-06-05 17:58:50.255,2.78,375,240
2025-06-05 17:58:50.292,2.817,375,240
2025-06-05 17:58:50.351,2.876,375,240
2025-06-05 17:58:50.389,2.914,375,241
2025-06-05 17:58:50.420,2.945,375,241
2025-06-05 17:58:50.449,2.974,375,241
2025-06-05 17:58:50.478,3.003,375,241
2025-06-05 17:58:50.531,3.055,375,241
2025-06-05 17:58:50.539,3.063,375,241
2025-06-05 17:58:50.559,3.084,375,241
2025-06-05 17:58:50.600,3.124,375,241
2025-06-05 17:58:50.626,3.151,375,241
2025-06-05 17:58:50.655,3.18,374,241
2025-06-05 17:58:50.690,3.215,374,241
2025-06-05 17:58:50.751,3.276,374,241
2025-06-05 17:58:50.787,3.312,374,241
2025-06-05 17:58:50.816,3.341,374,241
2025-06-05 17:58:50.870,3.395,374,241
2025-06-05 17:58:50.877,3.402,374,241
2025-06-05 17:58:50.899,3.424,374,241
2025-06-05 17:58:50.930,3.455,374,242
2025-06-05 17:58:50.965,3.49,374,241
2025-06-05 17:58:50.993,3.518,374,242
2025-06-05 17:58:51.024,3.549,374,242
2025-06-05 17:58:51.057,3.582,374,242
2025-06-05 17:58:51.088,3.613,374,242
2025-06-05 17:58:51.155,3.68,374,242
2025-06-05 17:58:51.201,3.726,374,242
2025-06-05 17:58:51.216,3.741,374,242
2025-06-05 17:58:51.232,3.757,374,242
2025-06-05 17:58:51.272,3.796,374,242
2025-06-05 17:58:51.297,3.822,374,242
2025-06-05 17:58:51.328,3.853,374,242
2025-06-05 17:58:51.366,3.891,374,242
2025-06-05 17:58:51.393,3.918,374,242
2025-06-05 17:58:51.423,3.948,374,242
2025-06-05 17:58:51.459,3.984,374,242
2025-06-05 17:58:51.488,4.013,374,242
2025-06-05 17:58:51.540,4.065,374,242
2025-06-05 17:58:51.571,4.096,374,242
2025-06-05 17:58:51.601,4.126,374,242
2025-06-05 17:58:51.635,4.16,374,242
2025-06-05 17:58:51.666,4.191,374,242
2025-06-05 17:58:51.695,4.22,374,242
2025-06-05 17:58:51.733,4.258,374,242
2025-06-05 17:58:51.764,4.289,374,242
2025-06-05 17:58:51.792,4.317,374,242
2025-06-05 17:58:51.830,4.355,374,242
2025-06-05 17:58:51.874,4.399,374,242
2025-06-05 17:58:51.901,4.426,374,242
2025-06-05 17:58:51.941,4.466,374,242
2025-06-05 17:58:51.969,4.494,374,243
2025-06-05 17:58:52.000,4.525,374,243
2025-06-05 17:58:52.036,4.561,374,243
2025-06-05 17:58:52.066,4.591,374,243
2025-06-05 17:58:52.097,4.622,374,243
2025-06-05 17:58:52.131,4.656,374,243
2025-06-05 17:58:52.160,4.685,374,243
2025-06-05 17:58:52.212,4.737,374,243
2025-06-05 17:58:52.240,4.765,374,243
2025-06-05 17:58:52.272,4.797,374,243
2025-06-05 17:58:52.307,4.832,374,243
2025-06-05 17:58:52.336,4.861,374,243
2025-06-05 17:58:52.366,4.891,374,243
2025-06-05 17:58:52.402,4.927,374,243
2025-06-05 17:58:52.435,4.96,374,243
2025-06-05 17:58:52.464,4.989,374,243
2025-06-05 17:58:52.495,5.02,373,243
2025-06-05 17:58:52.548,5.073,373,243
2025-06-05 17:58:52.575,5.1,374,243
2025-06-05 17:58:52.613,5.138,374,243
2025-06-05 17:58:52.641,5.166,374,243
2025-06-05 17:58:52.672,5.197,374,243
2025-06-05 17:58:52.707,5.232,374,243
2025-06-05 17:58:52.740,5.265,374,243
2025-06-05 17:58:52.769,5.294,374,243
2025-06-05 17:58:52.805,5.33,374,243
2025-06-05 17:58:52.835,5.36,374,243
2025-06-05 17:58:52.880,5.405,374,243
2025-06-05 17:58:52.916,5.441,374,243
2025-06-05 17:58:52.947,5.472,374,243
2025-06-05 17:58:52.976,5.501,373,243
2025-06-05 17:58:53.012,5.537,373,243
2025-06-05 17:58:53.041,5.566,373,243
2025-06-05 17:58:53.070,5.595,374,243
2025-06-05 17:58:53.109,5.634,374,243
2025-06-05 17:58:53.137,5.662,374,243
2025-06-05 17:58:53.169,5.693,374,243
2025-06-05 17:58:53.218,5.743,374,243
2025-06-05 17:58:53.248,5.773,374,243
2025-06-05 17:58:53.287,5.812,374,243
2025-06-05 17:58:53.315,5.84,374,243
2025-06-05 17:58:53.344,5.869,374,243
2025-06-05 17:58:53.380,5.905,374,243
2025-06-05 17:58:53.408,5.933,374,243
2025-06-05 17:58:53.440,5.965,374,243
2025-06-05 17:58:53.475,6.0,374,243
2025-06-05 17:58:53.505,6.03,374,243
2025-06-05 17:58:53.557,6.082,374,243
2025-06-05 17:58:53.585,6.11,374,243
2025-06-05 17:58:53.622,6.147,374,243
2025-06-05 17:58:53.651,6.176,374,244
2025-06-05 17:58:53.681,6.206,374,244
2025-06-05 17:58:53.712,6.237,374,243
2025-06-05 17:58:53.749,6.274,374,243
2025-06-05 17:58:53.779,6.304,374,243
2025-06-05 17:58:53.806,6.33,374,244
2025-06-05 17:58:53.845,6.37,374,244
2025-06-05 17:58:53.888,6.413,374,244
2025-06-05 17:58:53.895,6.42,374,244
2025-06-05 17:58:53.958,6.483,374,244
2025-06-05 17:58:53.986,6.51,374,244
2025-06-05 17:58:54.021,6.546,374,244
2025-06-05 17:58:54.053,6.578,375,244
2025-06-05 17:58:54.085,6.61,375,244
2025-06-05 17:58:54.114,6.639,375,244
2025-06-05 17:58:54.147,6.672,375,244
2025-06-05 17:58:54.178,6.703,375,244
2025-06-05 17:58:54.229,6.753,375,244
2025-06-05 17:58:54.236,6.761,375,244
2025-06-05 17:58:54.258,6.782,375,244
2025-06-05 17:58:54.288,6.813,375,244
2025-06-05 17:58:54.353,6.878,375,244
2025-06-05 17:58:54.382,6.907,375,244
2025-06-05 17:58:54.419,6.944,375,244
2025-06-05 17:58:54.450,6.975,375,244
2025-06-05 17:58:54.484,7.009,375,244
2025-06-05 17:58:54.514,7.039,375,244
2025-06-05 17:58:54.558,7.083,375,244
2025-06-05 17:58:54.576,7.101,375,244
2025-06-05 17:58:54.594,7.119,375,244
2025-06-05 17:58:54.625,7.15,375,244
2025-06-05 17:58:54.659,7.184,375,244
2025-06-05 17:58:54.689,7.214,375,244
2025-06-05 17:58:54.758,7.283,375,244
2025-06-05 17:58:54.788,7.313,375,244
2025-06-05 17:58:54.821,7.346,375,244
2025-06-05 17:58:54.853,7.378,374,244
2025-06-05 17:58:54.896,7.421,375,244
2025-06-05 17:58:54.917,7.442,375,244
2025-06-05 17:58:54.933,7.458,375,244
2025-06-05 17:58:54.964,7.489,375,244
2025-06-05 17:58:54.992,7.517,375,244
2025-06-05 17:58:55.022,7.547,375,244
2025-06-05 17:58:55.060,7.585,375,244
2025-06-05 17:58:55.089,7.614,375,244
2025-06-05 17:58:55.157,7.682,375,244
2025-06-05 17:58:55.186,7.711,375,244
2025-06-05 17:58:55.237,7.762,375,244
2025-06-05 17:58:55.257,7.781,375,244
2025-06-05 17:58:55.271,7.796,375,244
2025-06-05 17:58:55.294,7.819,375,244
2025-06-05 17:58:55.332,7.857,375,244
