time,active_energy_burned,basal_energy_burned,env_audio_exposure,heart_rate,physical_effort
2025-06-05 16:41:57+02:00,0.099,0.066,,,
2025-06-05 16:42:00+02:00,0.095,0.066,,,
2025-06-05 16:42:01+02:00,,,,59.0,
2025-06-05 16:42:02+02:00,0.095,0.066,,,
2025-06-05 16:42:03+02:00,,,,58.0,
2025-06-05 16:42:05+02:00,0.09,0.066,,,
2025-06-05 16:42:07+02:00,0.082,0.066,,,
2025-06-05 16:42:10+02:00,0.082,0.066,,56.0,
2025-06-05 16:42:12+02:00,0.082,0.066,,,
2025-06-05 16:42:15+02:00,0.082,0.066,,,
2025-06-05 16:42:17+02:00,0.082,0.066,,56.0,
2025-06-05 16:42:18+02:00,,,,56.0,
2025-06-05 16:42:20+02:00,0.082,0.066,,,
2025-06-05 16:42:23+02:00,0.082,0.066,,,
2025-06-05 16:42:25+02:00,0.078,0.066,,,
2025-06-05 16:42:27+02:00,,,,55.0,
2025-06-05 16:42:28+02:00,0.078,0.066,,55.0,
2025-06-05 16:42:30+02:00,0.078,0.066,,,
2025-06-05 16:42:33+02:00,0.078,0.066,,,
2025-06-05 16:42:35+02:00,0.078,0.066,,,
2025-06-05 16:42:36+02:00,,,,55.0,
2025-06-05 16:42:38+02:00,0.078,0.066,,,1.6
2025-06-05 16:42:41+02:00,0.041,0.066,,55.0,
2025-06-05 16:42:43+02:00,0.041,0.066,,,
2025-06-05 16:42:44+02:00,,,,55.0,
2025-06-05 16:42:46+02:00,0.041,0.066,,,
2025-06-05 16:42:48+02:00,0.041,0.066,,,6.1
2025-06-05 16:42:51+02:00,0.086,0.066,,57.0,
2025-06-05 16:42:53+02:00,0.086,0.066,,,
2025-06-05 16:42:54+02:00,,,,57.0,
2025-06-05 16:42:56+02:00,0.086,0.066,,,
2025-06-05 16:42:58+02:00,0.082,0.066,,,
2025-06-05 16:43:01+02:00,0.082,0.066,,,
2025-06-05 16:43:02+02:00,,,,56.0,
2025-06-05 16:43:03+02:00,,,,56.0,
2025-06-05 16:43:04+02:00,0.082,0.066,,,
2025-06-05 16:43:06+02:00,0.082,0.066,,,
2025-06-05 16:43:09+02:00,0.078,0.066,,,
2025-06-05 16:43:11+02:00,0.077,0.066,,55.0,
2025-06-05 16:43:13+02:00,,,,55.0,
2025-06-05 16:43:14+02:00,0.077,0.066,,,
2025-06-05 16:43:16+02:00,0.082,0.066,,,
2025-06-05 16:43:18+02:00,,,,56.0,
2025-06-05 16:43:19+02:00,0.082,0.066,,,
2025-06-05 16:43:22+02:00,0.082,0.066,,,
2025-06-05 16:43:24+02:00,0.082,0.066,,,4.0
2025-06-05 16:43:27+02:00,0.077,0.066,,58.0,
2025-06-05 16:43:29+02:00,0.077,0.066,,,
2025-06-05 16:43:32+02:00,0.077,0.066,,57.0,
2025-06-05 16:43:34+02:00,0.077,0.066,,,6.5
2025-06-05 16:43:36+02:00,,,,56.0,
2025-06-05 16:43:37+02:00,0.082,0.066,,,
2025-06-05 16:43:39+02:00,0.082,0.066,,56.0,
2025-06-05 16:43:42+02:00,0.082,0.066,,,
2025-06-05 16:43:45+02:00,0.086,0.066,,,
2025-06-05 16:43:46+02:00,,,,57.0,
2025-06-05 16:43:47+02:00,0.086,0.066,,,
2025-06-05 16:43:50+02:00,0.082,0.066,,,
2025-06-05 16:43:52+02:00,0.082,0.066,,56.0,
2025-06-05 16:43:55+02:00,0.078,0.066,,,
2025-06-05 16:43:57+02:00,0.078,0.066,,55.0,
2025-06-05 16:43:58+02:00,,,,55.0,
2025-06-05 16:44:00+02:00,0.078,0.066,,,
2025-06-05 16:44:03+02:00,0.078,0.066,,,
2025-06-05 16:44:05+02:00,0.078,0.066,,,
2025-06-05 16:44:07+02:00,,,,55.0,
2025-06-05 16:44:08+02:00,0.078,0.066,,,
2025-06-05 16:44:10+02:00,0.078,0.066,,,4.0
2025-06-05 16:44:11+02:00,,,,56.0,
2025-06-05 16:44:13+02:00,0.077,0.066,,56.0,
2025-06-05 16:44:15+02:00,0.077,0.066,,,
2025-06-05 16:44:18+02:00,0.077,0.066,,,5.9
2025-06-05 16:44:20+02:00,0.103,0.066,,,
2025-06-05 16:44:22+02:00,,,,61.0,
2025-06-05 16:44:23+02:00,0.107,0.066,,62.0,
2025-06-05 16:44:26+02:00,0.107,0.066,,,
2025-06-05 16:44:28+02:00,0.095,0.066,,,
2025-06-05 16:44:30+02:00,,,,59.0,
2025-06-05 16:44:31+02:00,0.095,0.066,,,
2025-06-05 16:44:33+02:00,0.095,0.066,,,
2025-06-05 16:44:34+02:00,,,,58.0,
2025-06-05 16:44:36+02:00,0.09,0.066,,,
2025-06-05 16:44:38+02:00,0.086,0.066,,56.0,
2025-06-05 16:44:41+02:00,0.086,0.066,,,
2025-06-05 16:44:43+02:00,,,,57.0,
2025-06-05 16:44:44+02:00,0.086,0.066,,,
2025-06-05 16:44:46+02:00,0.086,0.066,,,
2025-06-05 16:44:49+02:00,0.078,0.066,,,
2025-06-05 16:44:51+02:00,0.077,0.066,,55.0,
2025-06-05 16:44:54+02:00,0.073,0.066,,,
2025-06-05 16:44:56+02:00,0.073,0.066,,54.0,
2025-06-05 16:44:58+02:00,,,,54.0,
2025-06-05 16:44:59+02:00,0.073,0.066,,,
2025-06-05 16:45:01+02:00,0.073,0.066,,,
2025-06-05 16:45:03+02:00,,,,54.0,
2025-06-05 16:45:04+02:00,0.041,0.066,,,3.1
2025-06-05 16:45:07+02:00,0.041,0.066,,,
2025-06-05 16:45:09+02:00,0.041,0.066,,55.0,
2025-06-05 16:45:12+02:00,0.077,0.066,,,
2025-06-05 16:45:14+02:00,0.097,0.066,,,5.3
2025-06-05 16:45:15+02:00,,,,56.0,
2025-06-05 16:45:17+02:00,0.097,0.066,,,
2025-06-05 16:45:19+02:00,0.097,0.066,,,
2025-06-05 16:45:22+02:00,0.097,0.066,,64.0,
2025-06-05 16:45:25+02:00,0.097,0.066,,,
2025-06-05 16:45:27+02:00,0.077,0.066,,72.0,4.0
2025-06-05 16:45:30+02:00,0.077,0.066,,,
2025-06-05 16:45:32+02:00,0.077,0.066,,77.0,6.1
2025-06-05 16:45:35+02:00,0.167,0.066,,,
2025-06-05 16:45:37+02:00,0.167,0.066,,76.0,
2025-06-05 16:45:39+02:00,,,,76.0,
2025-06-05 16:45:40+02:00,0.167,0.066,,,
2025-06-05 16:45:42+02:00,0.167,0.066,,,
2025-06-05 16:45:45+02:00,0.133,0.066,,,
2025-06-05 16:45:46+02:00,,,,68.0,
2025-06-05 16:45:48+02:00,0.133,0.066,,,
2025-06-05 16:45:50+02:00,0.112,0.066,,,
2025-06-05 16:45:52+02:00,,,,63.0,
2025-06-05 16:45:53+02:00,0.077,0.066,,,
2025-06-05 16:45:55+02:00,0.041,0.066,,,
2025-06-05 16:45:56+02:00,,,,61.0,
2025-06-05 16:45:58+02:00,0.077,0.066,,,
2025-06-05 16:46:00+02:00,0.095,0.066,,,
2025-06-05 16:46:01+02:00,,,,59.0,
2025-06-05 16:46:03+02:00,0.095,0.066,,,
2025-06-05 16:46:05+02:00,0.095,0.066,,,
2025-06-05 16:46:06+02:00,,,,60.0,
2025-06-05 16:46:08+02:00,0.09,0.066,,,
2025-06-05 16:46:09+02:00,,,,58.0,
2025-06-05 16:46:11+02:00,0.09,0.066,,,
2025-06-05 16:46:13+02:00,0.095,0.066,,59.0,
2025-06-05 16:46:16+02:00,0.095,0.066,,,
2025-06-05 16:46:18+02:00,0.082,0.066,,,
2025-06-05 16:46:21+02:00,0.082,0.066,,56.0,
2025-06-05 16:46:23+02:00,0.082,0.066,,,
2025-06-05 16:46:24+02:00,,,,56.0,
2025-06-05 16:46:26+02:00,0.082,0.066,,,
2025-06-05 16:46:29+02:00,0.086,0.066,,,
2025-06-05 16:46:30+02:00,,,,57.0,
2025-06-05 16:46:31+02:00,0.086,0.066,,,
2025-06-05 16:46:33+02:00,,,,57.0,
2025-06-05 16:46:34+02:00,0.086,0.066,,,
2025-06-05 16:46:36+02:00,0.09,0.066,,,
2025-06-05 16:46:38+02:00,,,,58.0,
2025-06-05 16:46:39+02:00,0.09,0.066,,,
2025-06-05 16:46:41+02:00,0.103,0.066,,,
2025-06-05 16:46:44+02:00,0.103,0.066,,61.0,
2025-06-05 16:46:46+02:00,0.103,0.066,,,
2025-06-05 16:46:48+02:00,,,,61.0,
2025-06-05 16:46:49+02:00,0.103,0.066,,,
2025-06-05 16:46:52+02:00,0.103,0.066,,,
2025-06-05 16:46:54+02:00,0.095,0.066,,,4.0
2025-06-05 16:46:55+02:00,,,,59.0,
2025-06-05 16:46:57+02:00,0.077,0.066,,,
2025-06-05 16:46:59+02:00,0.077,0.066,,,
2025-06-05 16:47:00+02:00,,,,58.0,
2025-06-05 16:47:02+02:00,0.077,0.066,,,6.2
2025-06-05 16:47:03+02:00,,,,57.0,
2025-06-05 16:47:04+02:00,0.086,0.066,,,
2025-06-05 16:47:07+02:00,0.116,0.066,,,
2025-06-05 16:47:08+02:00,,,,64.0,
2025-06-05 16:47:10+02:00,0.116,0.066,,,
2025-06-05 16:47:12+02:00,0.116,0.066,,,
2025-06-05 16:47:15+02:00,0.12,0.066,,,
2025-06-05 16:47:16+02:00,,,,65.0,
2025-06-05 16:47:17+02:00,0.12,0.066,,,
2025-06-05 16:47:20+02:00,0.116,0.066,,,
2025-06-05 16:47:22+02:00,0.077,0.066,,64.0,
2025-06-05 16:47:25+02:00,0.077,0.066,,,
2025-06-05 16:47:27+02:00,0.107,0.066,,62.0,
2025-06-05 16:47:29+02:00,,,,63.0,
2025-06-05 16:47:30+02:00,0.112,0.066,,,
2025-06-05 16:47:33+02:00,0.112,0.066,,,
2025-06-05 16:47:35+02:00,0.097,0.066,,,
2025-06-05 16:47:37+02:00,,,,61.0,
2025-06-05 16:47:38+02:00,0.097,0.066,,,
2025-06-05 16:47:40+02:00,0.077,0.066,,,
2025-06-05 16:47:42+02:00,,,,60.0,
2025-06-05 16:47:43+02:00,0.097,0.066,,,
2025-06-05 16:47:45+02:00,0.097,0.066,,,
2025-06-05 16:47:46+02:00,,,,62.0,
2025-06-05 16:47:48+02:00,0.107,0.066,,,
2025-06-05 16:47:51+02:00,0.116,0.066,,,
2025-06-05 16:47:52+02:00,,,,64.0,
2025-06-05 16:47:53+02:00,0.116,0.066,,,
2025-06-05 16:47:55+02:00,,,,65.0,
2025-06-05 16:47:56+02:00,0.12,0.066,,,
2025-06-05 16:47:58+02:00,0.12,0.066,,,
2025-06-05 16:48:01+02:00,0.095,0.066,,,
2025-06-05 16:48:02+02:00,,,,59.0,
2025-06-05 16:48:03+02:00,0.095,0.066,,,
2025-06-05 16:48:06+02:00,0.095,0.066,,,
2025-06-05 16:48:07+02:00,,,,59.0,
2025-06-05 16:48:08+02:00,0.095,0.066,,,
2025-06-05 16:48:09+02:00,,,,59.0,
2025-06-05 16:48:11+02:00,0.095,0.066,,,
2025-06-05 16:48:14+02:00,0.095,0.066,,,
2025-06-05 16:48:16+02:00,0.095,0.066,,,
2025-06-05 16:48:17+02:00,,,,59.0,
2025-06-05 16:48:18+02:00,,,,59.0,
2025-06-05 16:48:19+02:00,0.095,0.066,,,
2025-06-05 16:48:21+02:00,0.09,0.066,,,
2025-06-05 16:48:24+02:00,0.09,0.066,,58.0,
2025-06-05 16:48:26+02:00,0.09,0.066,,,
2025-06-05 16:48:29+02:00,0.078,0.066,,,
2025-06-05 16:48:31+02:00,,,,55.0,
2025-06-05 16:48:32+02:00,0.078,0.066,,,
2025-06-05 16:48:34+02:00,0.078,0.066,,,
2025-06-05 16:48:36+02:00,,,,55.0,
2025-06-05 16:48:37+02:00,0.078,0.066,,,
2025-06-05 16:48:39+02:00,0.078,0.066,,,
2025-06-05 16:48:41+02:00,,,,55.0,
2025-06-05 16:48:42+02:00,0.078,0.066,,,
2025-06-05 16:48:43+02:00,,,,55.0,
2025-06-05 16:48:44+02:00,0.078,0.066,,,
2025-06-05 16:48:47+02:00,0.078,0.066,,,
2025-06-05 16:48:49+02:00,0.086,0.066,,,
2025-06-05 16:48:51+02:00,,,,57.0,
2025-06-05 16:48:52+02:00,0.086,0.066,,,
2025-06-05 16:48:55+02:00,0.09,0.066,,,
2025-06-05 16:48:56+02:00,,,,58.0,
2025-06-05 16:48:57+02:00,0.09,0.066,,,
2025-06-05 16:49:00+02:00,0.086,0.066,,,
2025-06-05 16:49:01+02:00,,,,57.0,
2025-06-05 16:49:02+02:00,0.086,0.066,,,
2025-06-05 16:49:05+02:00,0.086,0.066,,57.0,
2025-06-05 16:49:07+02:00,0.09,0.066,,,
2025-06-05 16:49:08+02:00,,,,58.0,
2025-06-05 16:49:10+02:00,0.09,0.066,,,
2025-06-05 16:49:13+02:00,0.09,0.066,,,
2025-06-05 16:49:15+02:00,0.09,0.066,,,
2025-06-05 16:49:17+02:00,,,,60.0,
2025-06-05 16:49:18+02:00,0.077,0.066,,60.0,4.0
2025-06-05 16:49:20+02:00,0.077,0.066,,,
2025-06-05 16:49:23+02:00,0.077,0.066,,,4.9
2025-06-05 16:49:25+02:00,0.097,0.066,,,
2025-06-05 16:49:27+02:00,,,,67.0,
2025-06-05 16:49:28+02:00,0.097,0.066,,,
2025-06-05 16:49:30+02:00,0.11,0.066,,,
2025-06-05 16:49:32+02:00,,,,73.0,
2025-06-05 16:49:33+02:00,0.11,0.066,,,
2025-06-05 16:49:36+02:00,0.077,0.066,,74.0,
2025-06-05 16:49:38+02:00,0.077,0.066,,,6.4
2025-06-05 16:49:39+02:00,,,,72.0,
2025-06-05 16:49:41+02:00,0.129,0.066,,,
2025-06-05 16:49:43+02:00,0.129,0.066,,,
2025-06-05 16:49:46+02:00,0.129,0.066,,,
2025-06-05 16:49:47+02:00,,,,67.0,
2025-06-05 16:49:48+02:00,0.129,0.066,,,
2025-06-05 16:49:51+02:00,0.112,0.066,,,
2025-06-05 16:49:52+02:00,,,,63.0,
2025-06-05 16:49:54+02:00,0.112,0.066,,63.0,
2025-06-05 16:49:56+02:00,0.112,0.066,,,
2025-06-05 16:49:59+02:00,0.09,0.066,,,
2025-06-05 16:50:01+02:00,0.09,0.066,,58.0,
2025-06-05 16:50:04+02:00,0.09,0.066,,,
2025-06-05 16:50:05+02:00,,,,58.0,
2025-06-05 16:50:06+02:00,0.09,0.066,,,
2025-06-05 16:50:08+02:00,,,,58.0,
2025-06-05 16:50:09+02:00,0.09,0.066,,,
2025-06-05 16:50:11+02:00,0.09,0.066,,,
2025-06-05 16:50:13+02:00,,,,58.0,
2025-06-05 16:50:14+02:00,0.09,0.066,,,
2025-06-05 16:50:17+02:00,0.086,0.066,,,
2025-06-05 16:50:18+02:00,,,,57.0,
2025-06-05 16:50:19+02:00,0.086,0.066,,,
2025-06-05 16:50:22+02:00,0.086,0.066,,,
2025-06-05 16:50:24+02:00,0.086,0.066,,57.0,1.6
2025-06-05 16:50:27+02:00,0.041,0.066,,,
2025-06-05 16:50:28+02:00,,,,57.0,
2025-06-05 16:50:29+02:00,0.041,0.066,,,
2025-06-05 16:50:32+02:00,0.041,0.066,,,
2025-06-05 16:50:34+02:00,0.041,0.066,,,
2025-06-05 16:50:37+02:00,0.041,0.066,,57.0,
2025-06-05 16:50:39+02:00,,,,57.0,
2025-06-05 16:50:40+02:00,0.041,0.066,,,
2025-06-05 16:50:42+02:00,0.041,0.066,,,6.5
2025-06-05 16:50:45+02:00,0.086,0.066,,,
2025-06-05 16:50:46+02:00,,,,57.0,
2025-06-05 16:50:47+02:00,0.086,0.066,,,
2025-06-05 16:50:48+02:00,,,,57.0,
2025-06-05 16:50:50+02:00,0.086,0.066,,,
2025-06-05 16:50:52+02:00,0.086,0.066,,,
2025-06-05 16:50:53+02:00,,,,57.0,
2025-06-05 16:50:55+02:00,0.086,0.066,,,
2025-06-05 16:50:58+02:00,0.086,0.066,,,
2025-06-05 16:51:00+02:00,0.086,0.066,,57.0,
2025-06-05 16:51:03+02:00,0.086,0.066,,,
2025-06-05 16:51:05+02:00,0.086,0.066,,,
2025-06-05 16:51:07+02:00,,,,57.0,
2025-06-05 16:51:08+02:00,0.086,0.066,,57.0,
2025-06-05 16:51:10+02:00,0.086,0.066,,,1.6
2025-06-05 16:51:13+02:00,0.041,0.066,,,
2025-06-05 16:51:15+02:00,0.041,0.066,,,
2025-06-05 16:51:17+02:00,,,,57.0,
2025-06-05 16:51:18+02:00,0.041,0.066,,,6.5
2025-06-05 16:51:20+02:00,,,,56.0,
2025-06-05 16:51:21+02:00,0.082,0.066,,,
2025-06-05 16:51:23+02:00,0.082,0.066,,56.0,
2025-06-05 16:51:26+02:00,0.082,0.066,,,
2025-06-05 16:51:28+02:00,0.082,0.066,,,
2025-06-05 16:51:30+02:00,,,,56.0,
2025-06-05 16:51:31+02:00,0.082,0.066,,,
2025-06-05 16:51:33+02:00,0.082,0.066,,,
2025-06-05 16:51:36+02:00,0.082,0.066,,,
2025-06-05 16:51:37+02:00,,,,56.0,
2025-06-05 16:51:39+02:00,0.082,0.066,,56.0,
2025-06-05 16:51:41+02:00,0.082,0.066,,,
2025-06-05 16:51:44+02:00,0.082,0.066,,57.0,4.0
2025-06-05 16:51:46+02:00,0.077,0.066,,,
2025-06-05 16:51:49+02:00,0.077,0.066,,,
2025-06-05 16:51:50+02:00,,,,56.0,
2025-06-05 16:51:51+02:00,0.077,0.066,,,6.5
2025-06-05 16:51:53+02:00,,,,57.0,
2025-06-05 16:51:54+02:00,0.086,0.066,,,
2025-06-05 16:51:56+02:00,0.086,0.066,,,
2025-06-05 16:51:59+02:00,0.09,0.066,,,
2025-06-05 16:52:02+02:00,0.09,0.066,,58.0,
2025-06-05 16:52:04+02:00,0.09,0.066,,,
2025-06-05 16:52:07+02:00,0.09,0.066,,57.0,
2025-06-05 16:52:09+02:00,0.09,0.066,,,
2025-06-05 16:52:11+02:00,,,,58.0,
2025-06-05 16:52:12+02:00,0.09,0.066,,,
2025-06-05 16:52:14+02:00,0.09,0.066,,,
2025-06-05 16:52:17+02:00,0.09,0.066,,58.0,
2025-06-05 16:52:19+02:00,,,,58.0,
2025-06-05 16:52:20+02:00,0.09,0.066,,,
2025-06-05 16:52:22+02:00,0.095,0.066,,,
2025-06-05 16:52:23+02:00,,,,59.0,
2025-06-05 16:52:25+02:00,0.095,0.066,,,
2025-06-05 16:52:27+02:00,0.09,0.066,,,
2025-06-05 16:52:30+02:00,0.09,0.066,,58.0,
2025-06-05 16:52:32+02:00,0.09,0.066,,,
2025-06-05 16:52:35+02:00,0.086,0.066,,57.0,
2025-06-05 16:52:37+02:00,0.086,0.066,,,
2025-06-05 16:52:40+02:00,0.086,0.066,,,
2025-06-05 16:52:41+02:00,,,,57.0,
2025-06-05 16:52:43+02:00,0.086,0.066,,,
2025-06-05 16:52:45+02:00,0.078,0.066,,,
2025-06-05 16:52:46+02:00,,,,55.0,
2025-06-05 16:52:48+02:00,0.078,0.066,,,
2025-06-05 16:52:50+02:00,0.078,0.066,,,
2025-06-05 16:52:52+02:00,,,,55.0,
2025-06-05 16:52:53+02:00,0.078,0.066,,,
2025-06-05 16:52:55+02:00,0.078,0.066,,,
2025-06-05 16:52:56+02:00,,,,55.0,
2025-06-05 16:52:58+02:00,0.078,0.066,,,
2025-06-05 16:52:59+02:00,,,,55.0,
2025-06-05 16:53:01+02:00,0.078,0.066,,,
2025-06-05 16:53:03+02:00,0.082,0.066,,,
2025-06-05 16:53:04+02:00,,,,56.0,
2025-06-05 16:53:06+02:00,0.082,0.066,,,1.6
2025-06-05 16:53:08+02:00,0.041,0.066,,,
2025-06-05 16:53:11+02:00,0.041,0.066,,55.0,
2025-06-05 16:53:13+02:00,0.041,0.066,,,
2025-06-05 16:53:14+02:00,,,,54.0,
2025-06-05 16:53:16+02:00,0.041,0.066,,,6.5
2025-06-05 16:53:18+02:00,0.082,0.066,,,
2025-06-05 16:53:21+02:00,0.082,0.066,,,
2025-06-05 16:53:22+02:00,,,,56.0,
2025-06-05 16:53:24+02:00,0.082,0.066,,,
2025-06-05 16:53:26+02:00,0.082,0.066,,57.0,
2025-06-05 16:53:28+02:00,,,,56.0,
2025-06-05 16:53:29+02:00,0.082,0.066,,,
2025-06-05 16:53:31+02:00,0.078,0.066,,,
2025-06-05 16:53:33+02:00,,,,55.0,
2025-06-05 16:53:34+02:00,0.078,0.066,,,
2025-06-05 16:53:36+02:00,0.078,0.066,,,
2025-06-05 16:53:38+02:00,,,,55.0,
2025-06-05 16:53:39+02:00,0.078,0.066,,,1.6
2025-06-05 16:53:42+02:00,0.041,0.066,,,
2025-06-05 16:53:44+02:00,0.041,0.066,,,
2025-06-05 16:53:46+02:00,,,,53.0,
2025-06-05 16:53:47+02:00,0.041,0.066,,,4.3
2025-06-05 16:53:49+02:00,0.077,0.066,,,
2025-06-05 16:53:50+02:00,,,,53.0,
2025-06-05 16:53:52+02:00,0.077,0.066,,,
2025-06-05 16:53:53+02:00,,,,54.0,
2025-06-05 16:53:54+02:00,0.077,0.066,,,
2025-06-05 16:53:57+02:00,0.097,0.066,,,5.3
2025-06-05 16:53:59+02:00,0.097,0.066,,,
2025-06-05 16:54:01+02:00,,,,64.0,
2025-06-05 16:54:02+02:00,0.097,0.066,,,
2025-06-05 16:54:05+02:00,0.097,0.066,,,4.6
2025-06-05 16:54:07+02:00,0.077,0.066,,63.0,
2025-06-05 16:54:10+02:00,0.077,0.066,,,
2025-06-05 16:54:12+02:00,0.077,0.066,,61.0,
2025-06-05 16:54:13+02:00,,,,61.0,
2025-06-05 16:54:15+02:00,0.077,0.066,,,
2025-06-05 16:54:17+02:00,0.077,0.066,,,
2025-06-05 16:54:18+02:00,,,,66.0,
2025-06-05 16:54:20+02:00,0.124,0.066,,,6.5
2025-06-05 16:54:23+02:00,0.124,0.066,,,
2025-06-05 16:54:25+02:00,0.15,0.066,,,
2025-06-05 16:54:27+02:00,,,,72.0,
2025-06-05 16:54:28+02:00,0.15,0.066,,,
2025-06-05 16:54:30+02:00,0.146,0.066,,,
2025-06-05 16:54:32+02:00,,,,71.0,
2025-06-05 16:54:33+02:00,0.146,0.066,,,
2025-06-05 16:54:35+02:00,0.133,0.066,,,
2025-06-05 16:54:37+02:00,,,,68.0,
2025-06-05 16:54:38+02:00,0.133,0.066,,,
2025-06-05 16:54:40+02:00,0.124,0.066,,,
2025-06-05 16:54:42+02:00,,,,66.0,
2025-06-05 16:54:43+02:00,0.124,0.066,,,
2025-06-05 16:54:44+02:00,,,,64.0,
2025-06-05 16:54:46+02:00,0.116,0.066,,,1.6
2025-06-05 16:54:48+02:00,0.041,0.066,,,
2025-06-05 16:54:51+02:00,0.041,0.066,,,
2025-06-05 16:54:52+02:00,,,,60.0,
2025-06-05 16:54:53+02:00,0.041,0.066,,,
2025-06-05 16:54:55+02:00,,,,60.0,
2025-06-05 16:54:56+02:00,0.041,0.066,,,6.5
2025-06-05 16:54:58+02:00,0.09,0.066,,,
2025-06-05 16:55:01+02:00,0.09,0.066,,,
2025-06-05 16:55:02+02:00,,,,58.0,
2025-06-05 16:55:04+02:00,0.09,0.066,,,
2025-06-05 16:55:05+02:00,,,,58.0,
2025-06-05 16:55:06+02:00,0.09,0.066,,,
2025-06-05 16:55:09+02:00,0.09,0.066,,,
2025-06-05 16:55:11+02:00,0.09,0.066,,,
2025-06-05 16:55:12+02:00,,,,58.0,
2025-06-05 16:55:14+02:00,0.09,0.066,,58.0,
2025-06-05 16:55:16+02:00,0.09,0.066,,,
2025-06-05 16:55:19+02:00,0.09,0.066,,58.0,
2025-06-05 16:55:21+02:00,0.09,0.066,,,1.6
2025-06-05 16:55:24+02:00,0.041,0.066,,,
2025-06-05 16:55:27+02:00,0.041,0.066,,57.0,
2025-06-05 16:55:28+02:00,,,,57.0,
2025-06-05 16:55:29+02:00,0.041,0.066,,,
2025-06-05 16:55:32+02:00,0.041,0.066,,,
2025-06-05 16:55:34+02:00,0.041,0.066,,57.0,
2025-06-05 16:55:37+02:00,0.041,0.066,,,
2025-06-05 16:55:39+02:00,0.041,0.066,,,
2025-06-05 16:55:42+02:00,0.041,0.066,,57.0,
2025-06-05 16:55:44+02:00,0.041,0.066,,57.0,
2025-06-05 16:55:47+02:00,0.041,0.066,,,
2025-06-05 16:55:50+02:00,0.041,0.066,,,6.5
2025-06-05 16:55:52+02:00,0.082,0.066,,57.0,
2025-06-05 16:55:54+02:00,,,,56.0,
2025-06-05 16:55:55+02:00,0.086,0.066,,,
2025-06-05 16:55:57+02:00,0.086,0.066,,,
2025-06-05 16:55:59+02:00,,,,57.0,
2025-06-05 16:56:00+02:00,0.086,0.066,,,
2025-06-05 16:56:02+02:00,0.086,0.066,,,4.0
2025-06-05 16:56:05+02:00,0.077,0.066,,,
2025-06-05 16:56:06+02:00,,,,58.0,
2025-06-05 16:56:08+02:00,0.077,0.066,,59.0,
2025-06-05 16:56:10+02:00,0.077,0.066,,,
2025-06-05 16:56:13+02:00,0.077,0.066,,62.0,
2025-06-05 16:56:15+02:00,0.077,0.066,,,
2025-06-05 16:56:18+02:00,0.077,0.066,,67.0,
2025-06-05 16:56:20+02:00,0.077,0.066,,,6.5
2025-06-05 16:56:23+02:00,0.129,0.066,,,
2025-06-05 16:56:25+02:00,0.129,0.066,,,
2025-06-05 16:56:27+02:00,,,,67.0,
2025-06-05 16:56:28+02:00,0.129,0.066,,,4.0
2025-06-05 16:56:31+02:00,0.077,0.066,,,
2025-06-05 16:56:32+02:00,,,,65.0,
2025-06-05 16:56:33+02:00,0.077,0.066,,,
2025-06-05 16:56:36+02:00,0.077,0.066,,,
2025-06-05 16:56:37+02:00,,,,62.0,
2025-06-05 16:56:38+02:00,0.077,0.066,,,
2025-06-05 16:56:41+02:00,0.123,0.266,,,1.7
2025-06-05 16:56:42+02:00,,,,63.0,
