timestamp,x_coordinate,y_coordinate
2025-06-07 10:29:20,1041.1818181818182,367.45454545454544
2025-06-07 10:29:21,1023.4666666666667,372.3333333333333
2025-06-07 10:29:22,1031.0666666666666,375.93333333333334
2025-06-07 10:29:23,1031.9130434782608,373.60869565217394
2025-06-07 10:29:24,1034.0689655172414,373.0689655172414
2025-06-07 10:29:25,1030.344827586207,372.8965517241379
2025-06-07 10:29:26,1040.7666666666667,393.1666666666667
2025-06-07 10:29:27,1071.4,554.8333333333334
2025-06-07 10:29:28,1113.7333333333333,590.7
2025-06-07 10:29:29,1128.7,592.1333333333333
2025-06-07 10:29:30,1133.9,595.7333333333333
2025-06-07 10:29:31,1140.344827586207,602.6551724137931
2025-06-07 10:29:32,1157.5,606.3333333333334
2025-06-07 10:29:33,1157.5666666666666,607.5666666666667
2025-06-07 10:29:34,1159.8,608.6
2025-06-07 10:29:35,1144.5,604.3333333333334
2025-06-07 10:29:36,1138.9,602.1666666666666
2025-06-07 10:29:37,1139.896551724138,603.6896551724138
2025-06-07 10:29:38,1137.0333333333333,603.6
2025-06-07 10:29:39,1131.9666666666667,602.3
2025-06-07 10:29:40,1130.2692307692307,601.4230769230769
2025-06-07 10:29:41,1126.7241379310344,601.8965517241379
2025-06-07 10:29:42,1121.6333333333334,602.0
2025-06-07 10:29:43,1121.4333333333334,601.1333333333333
2025-06-07 10:29:44,1124.344827586207,600.2758620689655
2025-06-07 10:29:45,1125.7,600.7666666666667
2025-06-07 10:29:46,1123.5666666666666,601.6
2025-06-07 10:29:47,1121.4666666666667,602.0333333333333
2025-06-07 10:29:48,1115.8666666666666,601.1
2025-06-07 10:29:49,1092.5666666666666,575.8333333333334
2025-06-07 10:29:50,1038.5666666666666,542.7333333333333
2025-06-07 10:29:51,1075.9333333333334,558.8
2025-06-07 10:29:52,999.3793103448276,472.9655172413793
2025-06-07 10:29:53,972.7333333333333,467.06666666666666
2025-06-07 10:29:54,991.1333333333333,459.9
2025-06-07 10:29:55,1056.4,391.5
2025-06-07 10:29:56,987.7,493.6
2025-06-07 10:29:57,988.8275862068965,487.6551724137931
2025-06-07 10:29:58,994.3571428571429,488.9642857142857
2025-06-07 10:29:59,990.8333333333334,494.8
2025-06-07 10:30:00,989.4333333333333,496.26666666666665
2025-06-07 10:30:01,995.5862068965517,496.44827586206895
2025-06-07 10:30:02,991.0,493.64
2025-06-07 10:30:03,990.7333333333333,494.53333333333336
2025-06-07 10:30:04,933.5806451612904,508.35483870967744
2025-06-07 10:30:05,901.9310344827586,501.2413793103448
2025-06-07 10:30:06,908.2333333333333,501.9
2025-06-07 10:30:07,916.6896551724138,499.7586206896552
2025-06-07 10:30:08,922.8,499.6
2025-06-07 10:30:09,923.4333333333333,498.43333333333334
2025-06-07 10:30:10,928.0344827586207,498.55172413793105
2025-06-07 10:30:11,933.5333333333333,499.53333333333336
2025-06-07 10:30:12,936.5483870967741,497.61290322580646
2025-06-07 10:30:13,939.3793103448276,496.6551724137931
2025-06-07 10:30:14,942.9,497.1666666666667
2025-06-07 10:30:15,941.0333333333333,499.23333333333335
2025-06-07 10:30:16,928.3,501.6
2025-06-07 10:30:17,926.2666666666667,502.56666666666666
2025-06-07 10:30:18,928.3103448275862,503.2413793103448
2025-06-07 10:30:19,931.1724137931035,499.3103448275862
2025-06-07 10:30:20,930.8518518518518,501.48148148148147
2025-06-07 10:30:21,942.8620689655172,506.62068965517244
2025-06-07 10:30:22,947.4,513.1
2025-06-07 10:30:23,924.1304347826087,513.2608695652174
2025-06-07 10:30:24,926.5625,506.625
2025-06-07 10:30:25,930.5333333333333,504.8666666666667
2025-06-07 10:30:26,926.2666666666667,507.73333333333335
2025-06-07 10:30:27,926.6875,509.25
2025-06-07 10:30:28,926.8666666666667,509.6
2025-06-07 10:30:29,925.9444444444445,509.77777777777777
2025-06-07 10:30:30,925.0,509.53333333333336
2025-06-07 10:30:31,925.8666666666667,509.6666666666667
2025-06-07 10:30:32,926.4,510.3333333333333
2025-06-07 10:30:33,925.3333333333334,510.46666666666664
2025-06-07 10:30:34,925.421052631579,510.94736842105266
2025-06-07 10:30:35,924.2352941176471,511.47058823529414
